Game,Flavor Text
gold,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn't bother it.
silver,It hangs and waits for flying insect prey to come near. It does not move about much on its own.
crystal,It spits out a fluid that it uses to glue tree bark to its body. The fluid hardens when it touches air.
ruby,"PINECO hangs from a tree branch and patiently waits for prey to come along. If the POKéMON is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning."
sapphire,"PINECO hangs from a tree branch and patiently waits for prey to come along. If the POKéMON is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning."
emerald,"A PINECO hangs from a tree branch and waits for prey. While eating, if it is disturbed by someone shaking its tree, it falls on the ground and suddenly explodes."
firered,It hangs and waits for flying-insect prey to come near. It does not move about much on its own.
leafgreen,It likes to make its shell thicker by adding layers of tree bark. The extra weight doesn’t bother it.
diamond,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
pearl,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
platinum,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
heartgold,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn’t bother it.
soulsilver,It hangs and waits for flying insect prey to come near. It does not move about much on its own.
black,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
white,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
black-2,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
white-2,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
x,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn’t bother it.
y,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
omega-ruby,"Pineco hangs from a tree branch and patiently waits for prey to come along. If the Pokémon is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning."
alpha-sapphire,"Pineco hangs from a tree branch and patiently waits for prey to come along. If the Pokémon is disturbed while eating by someone shaking its tree, it drops down to the ground and explodes with no warning."
ultra-sun,"Motionless, it hangs from trees, waiting for its bug Pokémon prey to come to it. Its favorite in Alola is Cutiefly."
ultra-moon,"It sticks tree bark to itself with its saliva, making itself thicker and larger. Elderly Pineco are ridiculously huge."
