Game,Flavor Text
gold,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent and bite."
silver,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
crystal,"When it is in danger, its tail uses some sort of mysterious powers to drive away the enemy."
ruby,"GIRAFARIG’s rear head also has a brain, but it is small. The rear head attacks in response to smells and sounds. Approaching this POKéMON from behind can cause the rear head to suddenly lash out and bite."
sapphire,"GIRAFARIG’s rear head contains a tiny brain that is too small for thinking. However, the rear head doesn’t need to sleep, so it can keep watch over its surroundings 24 hours a day."
emerald,"A GIRAFARIG is an herbivore--it eats grass and tree shoots. While it is eating, its tail makes chewing and swallowing motions as if it were also eating."
firered,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
leafgreen,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent and bite."
diamond,Its tail also has a small brain. It bites to repel any foe trying to sneak up on it from behind.
pearl,"While it sleeps, the head on its tail keeps watch. The tail doesn’t need to sleep."
platinum,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
heartgold,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent by biting."
soulsilver,"Its tail, which also contains a small brain, may bite on its own if it notices an alluring smell."
black,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
white,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
black-2,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
white-2,The head on its tail contains a small brain. It can instinctively fight even while facing backward.
x,"While it sleeps, the head on its tail keeps watch. The tail doesn’t need to sleep."
y,"Its tail has a small brain of its own. Beware! If you get close, it may react to your scent by biting."
omega-ruby,"Girafarig’s rear head also has a brain, but it is small. The rear head attacks in response to smells and sounds. Approaching this Pokémon from behind can cause the rear head to suddenly lash out and bite."
alpha-sapphire,"Girafarig’s rear head contains a tiny brain that is too small for thinking. However, the rear head doesn’t need to sleep, so it can keep watch over its surroundings 24 hours a day."
