Game,Flavor Text
black,The special membrane enveloping Alomomola has the ability to heal wounds.
white,"Floating in the open sea is how they live. When they find a wounded Pokémon, they embrace it and bring it to shore."
black-2,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.
white-2,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.
x,"Floating in the open sea is how they live. When they find a wounded Pokémon, they embrace it and bring it to shore."
y,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.
omega-ruby,"Floating in the open sea is how they live. When they find a wounded Pokémon, they embrace it and bring it to shore."
alpha-sapphire,It gently holds injured and weak Pokémon in its fins. Its special membrane heals their wounds.
sun,It uses its special mucus to close the wounds of injured Pokémon. The reason for this behavior remains unknown.
moon,They float upon the open sea. Many water Pokémon gather in the area around Alomomola.
ultra-sun,"Fishermen take them along on long voyages, because if you have an Alomomola with you, there’ll be no need for a doctor or medicine."
ultra-moon,The reason it helps Pokémon in a weakened condition is that any Pokémon coming after them may also attack Alomomola.
