Game,Flavor Text
ruby,"DUSCLOPS’s body is completely hollow - there is nothing at all inside. It is said that its body is like a black hole. This POKéMON will absorb anything into its body, but nothing will ever come back out."
sapphire,"DUSCLOPS absorbs anything, however large the object may be. This POKéMON hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do DUSCLOPS’s bidding."
emerald,"It is thought that its body is hollow with only a spectral ball of fire burning inside. However, no one has been able to confirm this theory as fact."
firered,"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole."
leafgreen,"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole."
diamond,Its body is hollow. It is said that those who look into its body are sucked into the void.
pearl,Its body is hollow. It is said that those who look into its body are sucked into the void.
platinum,It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
heartgold,Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
soulsilver,Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
black,It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
white,It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
black-2,It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
white-2,It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
x,Anyone who dares peer into its body to see its spectral ball of fire will have their spirit stolen away.
y,Its body is hollow. It is said that those who look into its body are sucked into the void.
omega-ruby,"Dusclops’s body is completely hollow—there is nothing at all inside. It is said that its body is like a black hole. This Pokémon will absorb anything into its body, but nothing will ever come back out."
alpha-sapphire,"Dusclops absorbs anything, however large the object may be. This Pokémon hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do Dusclops’s bidding."
sword,"Its body is entirely hollow. When it opens its mouth, it sucks everything in as if it were a black hole."
shield,It seeks drifting will-o’-the-wisps and sucks them into its empty body. What happens inside is a mystery.
legends-arceus,"There are rumors that peeking inside its bandage-wrapped body will cause one to get pulled in through the gaps between the bandages, never to return. I've been too scared to verify."
