Game,Flavor Text
red,"This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body."
blue,"This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body."
yellow,"Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell."
gold,"Inside the shell, it is soft and weak as it pre­ pares to evolve. It stays motion­ less in the shell."
silver,It prepares for evolution by har­ dening its shell as much as possi­ ble to protect its soft body.
crystal,"This is its pre- evolved form. At this stage, it can only harden, so it remains motionless to avoid attack."
ruby,The shell covering this POKéMON’s body is as hard as an iron slab. METAPOD does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.
sapphire,The shell covering this POKéMON’s body is as hard as an iron slab. METAPOD does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.
emerald,Its shell is as hard as an iron slab. A METAPOD does not move very much because it is preparing its soft innards for evolution inside the shell.
firered,"Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack."
leafgreen,"This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body."
diamond,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
pearl,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
platinum,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
heartgold,"Inside the shell, it is soft and weak as it prepares to evolve. It stays motionless in the shell."
soulsilver,It prepares for evolution by hardening its shell as much as possible to protect its soft body.
black,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
white,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
black-2,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
white-2,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
x,A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.
y,"This Pokémon is vulnerable to attack while its shell is soft, exposing its weak and tender body."
omega-ruby,The shell covering this Pokémon’s body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.
alpha-sapphire,The shell covering this Pokémon’s body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.
sun,Its shell is filled with its soft innards. It doesn’t move much because of the risk it might carelessly spill its innards out.
moon,"Its shell is hard, but it’s still just a bug shell. It’s been known to break, so intense battles with it should be avoided."
ultra-sun,Its shell is filled with a thick liquid. All of the cells throughout its body are being rebuilt in preparation for evolution.
ultra-moon,"Its hard shell doesn’t crack a bit even if Pikipek pecks at it, but it will tip over, spilling out its insides."
lets-go-pikachu,"Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell."
lets-go-eevee,"Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell."
sword,"It is waiting for the moment to evolve. At this stage, it can only harden, so it remains motionless to avoid attack."
shield,"Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack."
