Game,Flavor Text
ruby,"Virtually all of GULPIN’s body is its stomach. As a result, it can swallow something its own size. This POKéMON’s stomach contains a special fluid that digests anything."
sapphire,Most of GULPIN’s body is made up of its stomach - its heart and brain are very small in comparison. This POKéMON’s stomach contains special enzymes that dissolve anything.
emerald,"This POKéMON’s stomach fluid can even digest scrap iron. In one gulp, it can swallow something that is as large as itself."
firered,"There is nothing its stomach can’t digest. While it is digesting, vile, overpowering gases are expelled."
leafgreen,"There is nothing its stomach can’t digest. While it is digesting, vile, overpowering gases are expelled."
diamond,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
pearl,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
platinum,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
heartgold,"It has a small heart and brain. Its stomach comprises most of its body, with enzymes to dissolve anything."
soulsilver,"It has a small heart and brain. Its stomach comprises most of its body, with enzymes to dissolve anything."
black,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
white,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
black-2,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
white-2,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
x,"It has a small heart and brain. Its stomach comprises most of its body, with enzymes to dissolve anything."
y,"There is nothing its stomach can’t digest. While it is digesting, vile, overpowering gases are expelled."
omega-ruby,"Virtually all of Gulpin’s body is its stomach. As a result, it can swallow something its own size. This Pokémon’s stomach contains a special fluid that digests anything."
alpha-sapphire,Most of Gulpin’s body is made up of its stomach—its heart and brain are very small in comparison. This Pokémon’s stomach contains special enzymes that dissolve anything.
