Game,Flavor Text
diamond,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves."
pearl,"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby."
platinum,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
heartgold,"It covers itself with a cloak to shelter from the cold. When it’s hot, its cloak is thinner."
soulsilver,"It covers itself with a cloak to shelter from the cold. When it’s hot, its cloak is thinner."
black,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
white,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
black-2,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
white-2,"Even if it is born where there are no cocooning materials, it somehow always ends up with a cloak."
x,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves."
y,"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby."
omega-ruby,"To shelter itself from cold, wintry winds, it covers itself with a cloak made of twigs and leaves."
alpha-sapphire,"If its cloak is broken in battle, it quickly remakes the cloak with materials nearby."
legends-arceus,"If its cloak is even slightly damaged, Burmy will immediately repair it with whatever is close at hand. The Pokémon within the cloak is scrawny and vulnerable to the cold."
