Game,Flavor Text
ruby,SEALEO has the habit of always juggling on the tip of its nose anything it sees for the first time. This POKéMON occasionally entertains itself by balancing and rolling a SPHEAL on its nose.
sapphire,"SEALEO often balances and rolls things on the tip of its nose. While the POKéMON is rolling something, it checks the object’s aroma and texture to determine whether it likes the object or not."
emerald,"SEALEO live in herds on ice floes. Using its powerful flippers, it shatters ice. It dives into the sea to hunt prey five times a day."
firered,It touches new things with its nose to test for smell and feel. It plays by spinning SPHEAL on its nose.
leafgreen,It touches new things with its nose to test for smell and feel. It plays by spinning SPHEAL on its nose.
diamond,"It habitually spins things on its nose. By doing so, it learns textures and odors."
pearl,"It habitually spins things on its nose. By doing so, it learns textures and odors."
platinum,"It habitually spins things on its nose. By doing so, it learns textures and odors."
heartgold,It has a very sensitive nose. It touches new things with its nose to examine them.
soulsilver,It has a very sensitive nose. It touches new things with its nose to examine them.
black,"It habitually spins things on its nose. By doing so, it learns textures and odors."
white,"It habitually spins things on its nose. By doing so, it learns textures and odors."
black-2,"Be it Spheal or Poké Ball, it will spin any round object on its nose with the greatest of ease."
white-2,"Be it Spheal or Poké Ball, it will spin any round object on its nose with the greatest of ease."
x,It has a very sensitive nose. It touches new things with its nose to examine them.
y,"Be it Spheal or Poké Ball, it will spin any round object on its nose with the greatest of ease."
omega-ruby,Sealeo has the habit of always juggling on the tip of its nose anything it sees for the first time. This Pokémon occasionally entertains itself by balancing and rolling a Spheal on its nose.
alpha-sapphire,"Sealeo often balances and rolls things on the tip of its nose. While the Pokémon is rolling something, it checks the object’s aroma and texture to determine whether it likes the object or not."
sword,"Sealeo live on top of drift ice. They go swimming when they’re on the hunt, seeking out their prey by scent."
shield,"This Pokémon has a habit of spinning round things on its nose, whether those things are Poké Balls or Spheal."
legends-arceus,"Its white whiskers are very sensitive. Sealeo will balance Spheal on the tip of its nose, checking its scent and its feel to be sure the Spheal is healthy."
