Game,Flavor Text
diamond,"To intimidate attackers, it stretches the fire on its tail to make itself appear bigger."
pearl,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.
platinum,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
heartgold,A bigger fire on its tail and a brighter blue pattern on its face means its rank in its pack is higher.
soulsilver,A bigger fire on its tail and a brighter blue pattern on its face means its rank in its pack is higher.
black,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
white,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
black-2,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
white-2,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
x,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
y,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.
omega-ruby,It skillfully controls the intensity of the fire on its tail to keep its foes at an ideal distance.
alpha-sapphire,It uses ceilings and walls to launch aerial attacks. Its fiery tail is but one weapon.
legends-arceus,"The deeper the blue on its face, the more powerful it will grow to become. It leaps about every which way and lands powerful blows against its opponents with the flame on its tail."
