Game,Flavor Text
gold,"It has incredible intellect and in­ tuition. Whatever the situation, it remains calm and collected."
silver,"When its head was bitten, toxins entered SLOWPOKE's head and unlocked an extraordinary power."
crystal,"Every time it ya­ wns, SHELLDER injects more poi­ son into it. The poison makes it more intelligent."
ruby,"SLOWKING undertakes research every day in an effort to solve the mysteries of the world. However, this POKéMON apparently forgets everything it has learned if the SHELLDER on its head comes off."
sapphire,"SLOWKING undertakes research every day in an effort to solve the mysteries of the world. However, this POKéMON apparently forgets everything it has learned if the SHELLDER on its head comes off."
emerald,"It undertakes research every day to solve the mysteries of the world. However, it apparently forgets everything if the SHELLDER on its head comes off."
firered,"When its head was bitten, toxins entered SLOWPOKE’s head and unlocked an extraordinary power."
leafgreen,"It has incredible intellect and intuition. Whatever the situation, it remains calm and collected."
diamond,Being bitten by SHELLDER gave it intelligence comparable to that of award-winning scientists.
pearl,Being bitten by SHELLDER gave it intelligence comparable to that of award-winning scientists.
platinum,Being bitten by SHELLDER gave it intelligence comparable to that of award-winning scientists.
heartgold,"It has incredible intellect and intuition. Whatever the situation, it remains calm and collected."
soulsilver,"When its head was bitten, toxins entered SLOWPOKE’s head and unlocked an extraordinary power."
black,Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.
white,Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.
black-2,Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.
white-2,Being bitten by Shellder gave it intelligence comparable to that of award-winning scientists.
x,"It has incredible intellect and intuition. Whatever the situation, it remains calm and collected."
y,"When its head was bitten, toxins entered Slowpoke’s head and unlocked an extraordinary power."
omega-ruby,"Slowking undertakes research every day in an effort to solve the mysteries of the world. However, this Pokémon apparently forgets everything it has learned if the Shellder on its head comes off."
alpha-sapphire,"Slowking undertakes research every day in an effort to solve the mysteries of the world. However, this Pokémon apparently forgets everything it has learned if the Shellder on its head comes off."
sun,"A poisonous bite reacted with its system, blessing it with the enhanced intellect of a genius. It has full control of its psychic powers."
moon,"This Pokémon is so famed for its intellect that a proverb still persists in some regions: “When in doubt, ask Slowking.”"
ultra-sun,"It’s constantly coming up with new ideas that would change the world, but as soon as it hits upon a new idea, it forgets it."
ultra-moon,"It’s called “the sage of the sea.” It engages in battles of wits with Oranguru, but the result is usually a draw."
sword,"Miraculously, this former Slowpoke’s latent intelligence was drawn out when Shellder poison raced through its brain."
shield,"Slowking can solve any problem presented to it, but no one can understand a thing Slowking says."
