Game,Flavor Text
gold,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
silver,A proverb claims that happiness will come to any­ one who can make a sleeping TOGEPI stand up.
crystal,It is considered to be a symbol of good luck. Its shell is said to be filled with happiness.
ruby,"As its energy, TOGEPI uses the positive emotions of compassion and pleasure exuded by people and POKéMON. This POKéMON stores up feelings of happiness inside its shell, then shares them with others."
sapphire,"As its energy, TOGEPI uses the positive emotions of compassion and pleasure exuded by people and POKéMON. This POKéMON stores up feelings of happiness inside its shell, then shares them with others."
emerald,"As its energy, it uses the feelings of compassion and pleasure exuded by people and POKéMON. It stores up happy feelings in its shell, then shares them out."
firered,A proverb claims that happiness will come to anyone who can make a sleeping TOGEPI stand up.
leafgreen,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
diamond,Its shell is said to be stuffed with happiness that it shares with kindhearted people.
pearl,Its shell is said to be stuffed with happiness that it shares with kindhearted people.
platinum,"It transforms the kindness and joy of others into happiness, which it stores in its shell."
heartgold,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
soulsilver,A proverb claims that happiness will come to anyone who can make a sleeping TOGEPI stand up.
black,"It transforms the kindness and joy of others into happiness, which it stores in its shell."
white,"It transforms the kindness and joy of others into happiness, which it stores in its shell."
black-2,"It transforms the kindness and joy of others into happiness, which it stores in its shell."
white-2,"It transforms the kindness and joy of others into happiness, which it stores in its shell."
x,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
y,A proverb claims that happiness will come to anyone who can make a sleeping Togepi stand up.
omega-ruby,"As its energy, Togepi uses the positive emotions of compassion and pleasure exuded by people and Pokémon. This Pokémon stores up feelings of happiness inside its shell, then shares them with others."
alpha-sapphire,"As its energy, Togepi uses the positive emotions of compassion and pleasure exuded by people and Pokémon. This Pokémon stores up feelings of happiness inside its shell, then shares them with others."
sword,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.
shield,It is considered to be a symbol of good luck. Its shell is said to be filled with happiness.
legends-arceus,This ovate creature is frequently mistaken for a moving egg when encountered out in the fields or in the mountains. Its guileless smile soothes the soul.
