Game,Flavor Text
red,"Capable of living in or out of water. When out of water, it sweats to keep its body slimy."
blue,"Capable of living in or out of water. When out of water, it sweats to keep its body slimy."
yellow,"Under attack, it uses its belly  spiral to put the foe to sleep. It then makes its escape."
gold,The swirl on its belly subtly un­ dulates. Staring at it may gradual­ ly cause drowsi­ ness.
silver,"The skin on most of its body is moist. However, the skin on its belly spiral feels smooth."
crystal,"Though it is skilled at walk­ ing, it prefers to live underwater where there is less danger."
ruby,"The surface of POLIWHIRL’s body is always wet and slick with an oily fluid. Because of this greasy covering, it can easily slip and slide out of the clutches of any enemy in battle."
sapphire,"The surface of POLIWHIRL’s body is always wet and slick with an oily fluid. Because of this greasy covering, it can easily slip and slide out of the clutches of any enemy in battle."
emerald,"Its body surface is always wet and slick with an oily fluid. Because of this greasy covering, it can easily slip and slide out of the clutches of any enemy in battle."
firered,"Its two legs are well developed. Even though it can live on the ground, it prefers living in water."
leafgreen,"It can live in or out of water. When out of water, it constantly sweats to keep its body slimy."
diamond,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
pearl,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
platinum,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
heartgold,The swirl on its belly subtly undulates. Staring at it may gradually cause drowsiness.
soulsilver,"The skin on most of its body is moist. However, the skin on its belly spiral feels smooth."
black,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
white,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
black-2,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
white-2,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
x,"It can live in or out of water. When out of water, it constantly sweats to keep its body slimy."
y,"Its two legs are well developed. Even though it can live on the ground, it prefers living in water."
omega-ruby,"The surface of Poliwhirl’s body is always wet and slick with a slimy fluid. Because of this slippery covering, it can easily slip and slide out of the clutches of any enemy in battle."
alpha-sapphire,"The surface of Poliwhirl’s body is always wet and slick with a slimy fluid. Because of this slippery covering, it can easily slip and slide out of the clutches of any enemy in battle."
sun,"Although it can live on land, it prefers to stay in the water, where it has fewer natural enemies."
moon,It marches over the land in search of bug Pokémon to eat. Then it takes them underwater so it can dine on them where it’s safe.
ultra-sun,"Although it has become capable of living on land, it spends its time in the water, where its prey, fish Pokémon, are plentiful."
ultra-moon,"Its health suffers when its skin dries out, so be sure to moisturize it diligently."
lets-go-pikachu,"Under attack, it uses its belly spiral to put the foe to sleep. It then makes its escape."
lets-go-eevee,"Under attack, it uses its belly spiral to put the foe to sleep. It then makes its escape."
sword,Staring at the swirl on its belly causes drowsiness. This trait of Poliwhirl’s has been used in place of lullabies to get children to go to sleep.
shield,"This Pokémon’s sweat is a slimy mucus. When captured, Poliwhirl can slither from its enemies’ grasp and escape."
