Game,Flavor Text
ruby,"When SWALOT spots prey, it spurts out a hideously toxic fluid from its pores and sprays the target. Once the prey has weakened, this POKéMON gulps it down whole with its cavernous mouth."
sapphire,"SWALOT has no teeth, so what it eats, it swallows whole, no matter what. Its cavernous mouth yawns widely. An automobile tire could easily fit inside this POKéMON’s mouth."
emerald,Its powerful stomach acid is capable of digesting almost anything. The one thing in the whole world a SWALOT can’t digest is its own stomach.
firered,It can swallow a tire whole in one gulp. It secretes a horribly toxic fluid from the pores on its body.
leafgreen,It can swallow a tire whole in one gulp. It secretes a horribly toxic fluid from the pores on its body.
diamond,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
pearl,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
platinum,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
heartgold,It gulps anything that fits in its mouth. Its special enzymes can dissolve anything.
soulsilver,It gulps anything that fits in its mouth. Its special enzymes can dissolve anything.
black,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
white,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
black-2,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
white-2,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
x,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
y,It gulps anything that fits in its mouth. Its special enzymes can dissolve anything.
omega-ruby,"When Swalot spots prey, it spurts out a hideously toxic fluid from its pores and sprays the target. Once the prey has weakened, this Pokémon gulps it down whole with its cavernous mouth."
alpha-sapphire,"Swalot has no teeth, so what it eats, it swallows whole, no matter what. Its cavernous mouth yawns widely. An automobile tire could easily fit inside this Pokémon’s mouth."
