Game,Flavor Text
gold,"Its paws conceal sharp claws. If attacked, it sud­ denly extends the claws and startles its enemy."
silver,"Vicious in nature, it drives PIDGEY from their nests and feasts on the eggs that are left behind."
crystal,"This cunning POKéMON hides under the cover of darkness, waiting to attack its prey."
ruby,SNEASEL scales trees by punching its hooked claws into the bark. This POKéMON seeks out unguarded nests and steals eggs for food while the parents are away.
sapphire,SNEASEL scales trees by punching its hooked claws into the bark. This POKéMON seeks out unguarded nests and steals eggs for food while the parents are away.
emerald,A SNEASEL scales trees by punching its hooked claws into the bark. It seeks out unguarded nests and steals eggs for food while the parents are away.
firered,"Vicious in nature, it drives PIDGEY from their nests and feasts on the eggs that are left behind."
leafgreen,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
diamond,It feeds on eggs stolen from nests. Its sharply hooked claws rip vulnerable spots on prey.
pearl,It is extremely vicious and will not stop attacking until its foe is incapable of moving.
platinum,A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.
heartgold,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
soulsilver,"Vicious in nature, it drives PIDGEY from their nests and scavenges any leftovers it can find."
black,A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.
white,A smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.
black-2,"A smart and sneaky Pokémon, it makes its opponents flinch by suddenly showing the claws hidden in its paws."
white-2,"A smart and sneaky Pokémon, it makes its opponents flinch by suddenly showing the claws hidden in its paws."
x,It feeds on eggs stolen from nests. Its sharply hooked claws rip vulnerable spots on prey.
y,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
omega-ruby,Sneasel scales trees by punching its hooked claws into the bark. This Pokémon seeks out unguarded nests and steals eggs for food while the parents are away.
alpha-sapphire,Sneasel scales trees by punching its hooked claws into the bark. This Pokémon seeks out unguarded nests and steals eggs for food while the parents are away.
sun,"It has a cunning yet savage disposition. It waits for parents to leave their nests, and then it sneaks in to steal their eggs."
moon,It uses its claws to poke holes in eggs so it can slurp out the insides. Breeders consider it a scourge and will drive it away or eradicate it.
ultra-sun,"They will cooperate to steal eggs from the nests of bird Pokémon, but fights break out to determine which one gets to eat the eggs."
ultra-moon,"It blends into the dark of night to ambush its prey. Sneasel will attack Sandshrew, but its hard skin can cause Sneasel’s claws to snap off."
sword,"Its paws conceal sharp claws. If attacked, it suddenly extends the claws and startles its enemy."
shield,"It has a cunning yet savage disposition. It waits for parents to leave their nests, and then it sneaks in to steal their eggs."
legends-arceus,"Its sturdy, curved claws are ideal for traversing precipitous cliffs. From the tips of these claws drips a venom that infiltrates the nerves of any prey caught in Sneasel's grasp."
