Game,Flavor Text
gold,Be careful if it turns its back during battle. It means that it will attack with the fire on its back.
silver,This POKéMON is fully covered by nonflammable fur. It can withstand any kind of fire attack.
crystal,"Before battle, it turns its back on its opponent to demonstrate how ferociously its fire blazes."
ruby,QUILAVA keeps its foes at bay with the intensity of its flames and gusts of superheated air. This POKéMON applies its outstanding nimbleness to dodge attacks even while scorching the foe with flames.
sapphire,QUILAVA keeps its foes at bay with the intensity of its flames and gusts of superheated air. This POKéMON applies its outstanding nimbleness to dodge attacks even while scorching the foe with flames.
emerald,It intimidates foes with intense gusts of flames and superheated air. Its quick nimbleness lets it dodge attacks even while scorching an enemy.
firered,This POKéMON is fully covered by nonflammable fur. It can withstand any kind of fire attack.
leafgreen,Be careful if it turns its back during battle. It means that it will attack with the fire on its back.
diamond,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
pearl,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
platinum,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
heartgold,Be careful if it turns its back during battle. It means that it will attack with the fire on its back.
soulsilver,This Pokémon is fully covered by nonflammable fur. It can withstand any kind of fire attack.
black,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
white,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
black-2,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
white-2,It intimidates foes with the heat of its flames. The fire burns more strongly when it readies to fight.
x,"Before battle, it turns its back on its opponent to demonstrate how ferociously its fire blazes."
y,Be careful if it turns its back during battle. It means that it will attack with the fire on its back.
omega-ruby,Quilava keeps its foes at bay with the intensity of its flames and gusts of superheated air. This Pokémon applies its outstanding nimbleness to dodge attacks even while scorching the foe with flames.
alpha-sapphire,Quilava keeps its foes at bay with the intensity of its flames and gusts of superheated air. This Pokémon applies its outstanding nimbleness to dodge attacks even while scorching the foe with flames.
legends-arceus,"This creature's fur is most mysterious—it is wholly impervious to the burning touch of flame. Should Quilava turn its back to you, take heed! Such a posture indicates a forthcoming attack."
