Game,Flavor Text
black,"It can make its breath freeze at will. Very able in the water, it swims around in northern seas and catches prey."
white,It freezes its breath to create fangs and claws of ice to fight with. Cold northern areas are its habitat.
black-2,They love the cold seas of the north. They create pathways across the ocean waters by freezing their own breath.
white-2,They love the cold seas of the north. They create pathways across the ocean waters by freezing their own breath.
x,They love the cold seas of the north. They create pathways across the ocean waters by freezing their own breath.
y,It freezes its breath to create fangs and claws of ice to fight with. Cold northern areas are its habitat.
omega-ruby,They love the cold seas of the north. They create pathways across the ocean waters by freezing their own breath.
alpha-sapphire,It freezes its breath to create fangs and claws of ice to fight with. Cold northern areas are its habitat.
sword,"It swims through frigid seas, searching for prey. From its frozen breath, it forms icy fangs that are harder than steel."
shield,"It swims energetically through frigid seas. When it gets tired, it freezes the seawater with its breath so it can rest on the ice."
