Game,Flavor Text
ruby,The leaves growing out of GROVYLE’s body are convenient for camouflaging it from enemies in the forest. This POKéMON is a master at climbing trees in jungles.
sapphire,"This POKéMON adeptly flies from branch to branch in trees. In a forest, no POKéMON can ever hope to catch a fleeing GROVYLE however fast they may be."
emerald,Leaves grow out of this POKéMON’s body. They help obscure a GROVYLE from the eyes of its enemies while it is in a thickly overgrown forest.
firered,Its strongly developed thigh muscles give it astounding agility and jumping performance.
leafgreen,Its strongly developed thigh muscles give it astounding agility and jumping performance.
diamond,"It lives in dense jungles. While  closing in on its prey, it leaps from branch to branch."
pearl,"It lives in dense jungles. While  closing in on its prey, it leaps from branch to branch."
platinum,"It lives in dense jungles. While  closing in on its prey, it leaps from branch to branch."
heartgold,It leaps from tree branch to tree branch quite swiftly. It shows astounding agility.
soulsilver,It leaps from tree branch to tree branch quite swiftly. It shows astounding agility.
black,"It lives in dense jungles. While  closing in on its prey, it leaps from branch to branch."
white,"It lives in dense jungles. While  closing in on its prey, it leaps from branch to branch."
black-2,"It lives in dense jungles. While closing in on its prey, it leaps from branch to branch."
white-2,"It lives in dense jungles. While closing in on its prey, it leaps from branch to branch."
x,Its strongly developed thigh muscles give it astounding agility and jumping performance.
y,"It lives in dense jungles. While closing in on its prey, it leaps from branch to branch."
omega-ruby,The leaves growing out of Grovyle’s body are convenient for camouflaging it from enemies in the forest. This Pokémon is a master at climbing trees in jungles.
alpha-sapphire,"This Pokémon adeptly flies from branch to branch in trees. In a forest, no Pokémon can ever hope to catch a fleeing Grovyle however fast they may be."
