Game,Flavor Text
y,"Dreaming of one day flying, it practices by leaping off cliffs every day."
ruby,"BAGON has a dream of one day soaring in the sky. In doomed efforts to fly, this POKéMON hurls itself off cliffs. As a result of its dives, its head has  grown tough and as hard as tempered steel."
sapphire,"BAGON harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly, this POKéMON slams its hard head against huge rocks and shatters them into pebbles."
emerald,"Although it is small, this POKéMON is very powerful because its body is a bundle of muscles. It launches head-butts with its ironlike skull."
firered,Its steel-hard head can shatter boulders. It longingly hopes for wings to grow so it can fly.
leafgreen,Its steel-hard head can shatter boulders. It longingly hopes for wings to grow so it can fly.
diamond,"Dreaming of one day flying, it practices by leaping off cliffs every day."
pearl,"Dreaming of one day flying, it practices by leaping off cliffs every day."
platinum,"Dreaming of one day flying, it practices by leaping off cliffs every day."
heartgold,Its well-developed neck muscles and ironlike head can smash boulders into pieces.
soulsilver,Its well-developed neck muscles and ironlike head can smash boulders into pieces.
black,"Dreaming of one day flying, it practices by leaping off cliffs every day."
white,"Dreaming of one day flying, it practices by leaping off cliffs every day."
black-2,"Dreaming of one day flying, it practices by leaping off cliffs every day."
white-2,"Dreaming of one day flying, it practices by leaping off cliffs every day."
x,Its well-developed neck muscles and iron-like head can smash boulders into pieces.
omega-ruby,"Bagon has a dream of one day soaring in the sky. In doomed efforts to fly, this Pokémon hurls itself off cliffs. As a result of its dives, its head has grown tough and as hard as tempered steel."
alpha-sapphire,"Bagon harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly, this Pokémon slams its hard head against huge rocks and shatters them into pebbles."
sun,Its belief that it will be able to fly one day is apparently the influence of information carried in its genes.
moon,"With its steel-hard stone head, it headbutts indiscriminately. This is because of the stress it feels at being unable to fly."
ultra-sun,"Whenever it sees bird Pokémon flying through the sky, it becomes envious and smashes its surroundings to bits with headbutts."
ultra-moon,Some theories suggest that its behavior of forcefully bashing its head into things stimulates cells that affect its evolution.
sword,"Bagon jumps off cliffs every day, trying to grow stronger so that someday it will be able to fly."
shield,Bagon is a solitary Pokémon that doesn’t form groups with others of its kind. It also has a head hard enough to cleave a boulder in one strike.
