Game,Flavor Text
gold,"If it finds honey, its crescent mark glows. It always licks its paws because they are soaked with honey."
silver,"Before food be­ comes scarce in wintertime, its habit is to hoard food in many hid­ den locations."
crystal,It always licks honey. Its palm tastes sweet because of all the honey it has absorbed.
ruby,This POKéMON likes to lick its palms that are sweetened by being soaked in honey. TEDDIURSA concocts its own honey by blending fruits and pollen collected by BEEDRILL.
sapphire,This POKéMON likes to lick its palms that are sweetened by being soaked in honey. TEDDIURSA concocts its own honey by blending fruits and pollen collected by BEEDRILL.
emerald,It licks its palms that are sweetened by being soaked in honey. A TEDDIURSA makes its own honey by blending fruits and pollen collected by BEEDRILL.
firered,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
leafgreen,"If it finds honey, its crescent mark glows. It always licks its paws because they are soaked with honey."
diamond,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
pearl,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
platinum,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
heartgold,"If it finds honey, its crescent mark glows. It always licks its paws because they’re soaked with honey."
soulsilver,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
black,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
white,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
black-2,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
white-2,It lets honey soak into its paws so it can lick them all the time. Every set of paws tastes unique.
x,"If it finds honey, its crescent mark glows. It always licks its paws because they’re soaked with honey."
y,"Before food becomes scarce in wintertime, its habit is to hoard food in many hidden locations."
omega-ruby,This Pokémon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.
alpha-sapphire,This Pokémon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.
legends-arceus,"It licks its paws because of the sweet honey that has soaked into them. It is cunning, stealing into the nests of Combee and taking for itself the honey that the Combee have amassed."
