Game,Flavor Text
diamond,It flies around forests and fields in search of bug Pokémon. It stays within a huge flock.
pearl,It lives in forests and fields. Squabbles over territory occur when flocks collide.
platinum,"Recognizing their own weakness, they always live in a group. When alone, a STARAVIA cries noisily."
heartgold,"They maintain huge flocks, although fierce scuffles break out between various flocks."
soulsilver,"They maintain huge flocks, although fierce scuffles break out between various flocks."
black,"Recognizing their own weakness, they always live in a group. When alone, a Staravia cries noisily."
white,"Recognizing their own weakness, they always live in a group. When alone, a Staravia cries noisily."
black-2,"Recognizing their own weakness, they always live in a group. When alone, a Staravia cries noisily."
white-2,"Recognizing their own weakness, they always live in a group. When alone, a Staravia cries noisily."
x,"They maintain huge flocks, although fierce scuffles break out between various flocks."
y,It lives in forests and fields. Squabbles over territory occur when flocks collide.
omega-ruby,"They maintain huge flocks, although fierce scuffles break out between various flocks."
alpha-sapphire,It lives in forests and fields. Squabbles over territory occur when flocks collide.
legends-arceus,They form remarkably large flocks and are constantly fighting amongst themselves. I suspect that those with magnificent plumes on their heads are the strong ones.
