Game,Flavor Text
red,The SHELLDER that is latched onto SLOWPOKE's tail is said to feed on the host's left over scraps.
blue,The SHELLDER that is latched onto SLOWPOKE's tail is said to feed on the host's left over scraps.
yellow,"Lives lazily by the sea. If the SHELLDER on its tail comes off, it becomes a SLOWPOKE again."
gold,"If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordi­ nary SLOWPOKE."
silver,"Naturally dull to begin with, it lost its ability to feel pain due to SHELLDER's seeping poison."
crystal,An attached SHELLDER won't let go because of the tasty flavor that oozes out of its tail.
ruby,"SLOWBRO’s tail has a SHELLDER firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes SLOWBRO to grudgingly swim and catch prey instead."
sapphire,"SLOWBRO’s tail has a SHELLDER firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes SLOWBRO to grudgingly swim and catch prey instead."
emerald,"Its tail has a SHELLDER firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This forces it to reluctantly swim and catch prey."
firered,"When a SLOWPOKE went hunting in the sea, its tail was bitten by a SHELLDER. That made it evolve into SLOWBRO."
leafgreen,The SHELLDER that latches onto SLOWPOKE’s tail is said to feed on the host’s leftover scraps.
diamond,"Though usually dim witted, it seems to become inspired if the SHELLDER on its tail bites down."
pearl,"Though usually dim witted, it seems to become inspired if the SHELLDER on its tail bites down."
platinum,"Though usually dim witted, it seems to become inspired if the SHELLDER on its tail bites down."
heartgold,"If the tail-biting SHELLDER is thrown off in a harsh battle, it reverts to being an ordinary SLOWPOKE."
soulsilver,"Naturally dull to begin with, it lost its ability to feel pain due to SHELLDER’s seeping poison."
black,"Though usually dim witted, it seems to become inspired if the Shellder on its tail bites down."
white,"Though usually dim witted, it seems to become inspired if the Shellder on its tail bites down."
black-2,"Though usually dim witted, it seems to become inspired if the Shellder on its tail bites down."
white-2,"Though usually dim witted, it seems to become inspired if the Shellder on its tail bites down."
x,An attached Shellder won’t let go because of the tasty flavor that oozes out of its tail.
y,"When a Slowpoke went hunting in the sea, its tail was bitten by a Shellder. That made it evolve into Slowbro."
omega-ruby,"Slowbro’s tail has a Shellder firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes Slowbro to grudgingly swim and catch prey instead."
alpha-sapphire,"Slowbro’s tail has a Shellder firmly attached with a bite. As a result, the tail can’t be used for fishing anymore. This causes Slowbro to grudgingly swim and catch prey instead."
sun,"It spaces out while gazing at the sea. With Shellder’s poison flowing through its body, it becomes even spacier."
moon,"Whenever Shellder bites down hard on its tail, it gives Slowbro a flash of inspiration...which it forgets a moment later."
ultra-sun,"Spacing out is basically all it does. It turns back into Slowpoke if its tail, along with Shellder, breaks off."
ultra-moon,"Shellder, in its greed to suck out more and more sweetness from Slowbro’s tail, has metamorphosed into a spiral-shaped shell."
lets-go-pikachu,"Lives lazily by the sea. If the Shellder on its tail comes off, it becomes a Slowpoke again."
lets-go-eevee,"Lives lazily by the sea. If the Shellder on its tail comes off, it becomes a Slowpoke again."
sword,Slowpoke became Slowbro when a Shellder bit on to its tail. Sweet flavors seeping from the tail make the Shellder feel as if its life is a dream.
shield,"Being bitten by a Shellder shocked this Pokémon into standing on two legs. If the Shellder lets go, it seems Slowbro will turn back into a Slowpoke."
