Game,Flavor Text
diamond,It blasts internally stored sand from ports on its body to create a towering twister for attack.
pearl,Its huge mouth is almost seven feet across. It has enough power to completely crush a car.
platinum,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
heartgold,It brandishes its gaping mouth in a display of fearsome strength. It raises vast quantities of sand while attacking.
soulsilver,It brandishes its gaping mouth in a display of fearsome strength. It raises vast quantities of sand while attacking.
black,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
white,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
black-2,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
white-2,It is surprisingly quick to anger. It holds its mouth agape as a display of its strength.
x,It brandishes its gaping mouth in a display of fearsome strength. It raises vast quantities of sand while attacking.
y,It blasts internally stored sand from ports on its body to create a towering twister for attack.
omega-ruby,It brandishes its gaping mouth in a display of fearsome strength. It raises vast quantities of sand while attacking.
alpha-sapphire,It blasts internally stored sand from ports on its body to create a towering twister for attack.
sword,"Stones can get stuck in the ports on their bodies. Dwebble help dislodge such stones, so Hippowdon look after these Pokémon."
shield,"When roused to violence by its rage, it spews out the quantities of sand it has swallowed and whips up a sandstorm."
legends-arceus,"Short-tempered and easily moved to violence. It whips up whirlwinds of sand to crush its foes' spirits, then goes in for the attack."
