Game,Flavor Text
diamond,It lives on the deep-sea floor. It attracts prey by flashing the patterns on its four tail fins.
pearl,"To avoid detection by predators, it crawls along the seafloor using the two fins on its chest."
platinum,It crawls along the seafloor using its long front fins like legs. It competes for food with LANTURN.
heartgold,LUMINEON swimming in the darkness of the deep sea look like stars shining in the night sky.
soulsilver,LUMINEON swimming in the darkness of the deep sea look like stars shining in the night sky.
black,It crawls along the seafloor using its long front fins like legs. It competes for food with Lanturn.
white,It crawls along the seafloor using its long front fins like legs. It competes for food with Lanturn.
black-2,It crawls along the seafloor using its long front fins like legs. It competes for food with Lanturn.
white-2,It crawls along the seafloor using its long front fins like legs. It competes for food with Lanturn.
x,It lives on the deep-sea floor. It attracts prey by flashing the patterns on its four tail fins.
y,"To avoid detection by predators, it crawls along the seafloor using the two fins on its chest."
omega-ruby,It lives on the deep-sea floor. It attracts prey by flashing the patterns on its four tail fins.
alpha-sapphire,"To avoid detection by predators, it crawls along the seafloor using the two fins on its chest."
sun,"With its shining light, it lures its prey close. However, the light also happens to attract ferocious fish Pokémon—its natural predators."
moon,This deep-sea Pokémon lives at the bottom of the sea. Its fins haul it over the seabed in search of its favorite food—Starmie.
ultra-sun,"Deep down at the bottom of the ocean, prey is scarce. Lumineon get into fierce disputes with Lanturn over food."
ultra-moon,They traverse the deep waters as if crawling over the seafloor. The fantastic lights of its fins shine like stars in the night sky.
legends-arceus,Uses its gleaming fins to hunt its prey. The view of Lumineon schooling near the surface of the sea at night is breathtaking— it's as though there were shining stars right there.
