Game,Flavor Text
red,It stores electric energy under very high pressure. It often explodes with little or no provocation.
blue,It stores electric energy under very high pressure. It often explodes with little or no provocation.
yellow,Stores electrical energy inside its body. Even the slightest shock could trigger a huge explosion.
gold,"It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding."
silver,It stores an over­ flowing amount of electric energy inside its body. Even a small shock makes it explode.
crystal,"The more energy it charges up, the faster it gets. But this also makes it more likely to explode."
ruby,"ELECTRODE eats electricity in the atmosphere. On days when lightning strikes, you can see this POKéMON exploding all over the place from eating too much electricity."
sapphire,One of ELECTRODE’s characteristics is its attraction to electricity. It is a problematical POKéMON that congregates mostly at electrical power plants to feed on electricity that has just been generated.
emerald,"They appear in great numbers at electric power plants. Because they feed on electricity, they cause massive and chaotic blackouts in nearby cities."
firered,"It explodes in response to even minor stimuli. It is feared, with the nickname of “The Bomb Ball.”"
leafgreen,It stores electric energy under very high pressure. It often explodes with little or no provocation.
diamond,It is known to drift on winds if it is bloated to bursting with stored electricity.
pearl,It is known to drift on winds if it is bloated to bursting with stored electricity.
platinum,It is known to drift on winds if it is bloated to bursting with stored electricity.
heartgold,"It is dangerous. If it has too much electricity and has nothing to do, it amuses itself by exploding."
soulsilver,It stores an overflowing amount of electric energy inside its body. Even a small shock makes it explode.
black,It is known to drift on winds if it is bloated to bursting with stored electricity.
white,It is known to drift on winds if it is bloated to bursting with stored electricity.
black-2,It is known to drift on winds if it is bloated to bursting with stored electricity.
white-2,It is known to drift on winds if it is bloated to bursting with stored electricity.
x,"It explodes in response to even minor stimuli. It is feared, with the nickname of “The Bomb Ball.”"
y,It stores an overflowing amount of electric energy inside its body. Even a small shock makes it explode.
omega-ruby,"Electrode eats electricity in the atmosphere. On days when lightning strikes, you can see this Pokémon exploding all over the place from eating too much electricity."
alpha-sapphire,One of Electrode’s characteristics is its attraction to electricity. It is a problematical Pokémon that congregates mostly at electrical power plants to feed on electricity that has just been generated.
lets-go-pikachu,Stores electrical energy inside its body. Even the slightest shock could trigger a huge explosion.
lets-go-eevee,Stores electrical energy inside its body. Even the slightest shock could trigger a huge explosion.
legends-arceus,"The tissue on the surface of its body is curiously similar in composition to an Apricorn. When irritated, this Pokémon lets loose an electric current equal to 20 lightning bolts."
