Game,Flavor Text
black,"When its internal fire is burning, it cannot calm down and it runs around. When the fire diminishes, it falls asleep."
white,"Darumaka’s droppings are hot, so people used to put them in their clothes to keep themselves warm."
black-2,"When it sleeps, it pulls its limbs into its body and its internal fire goes down to 1,100° F."
white-2,"When it sleeps, it pulls its limbs into its body and its internal fire goes down to 1,100° F."
x,"Darumaka’s droppings are hot, so people used to put them in their clothes to keep themselves warm."
y,"When it sleeps, it pulls its limbs into its body and its internal fire goes down to 1,100 degrees Fahrenheit."
omega-ruby,"Darumaka’s droppings are hot, so people used to put them in their clothes to keep themselves warm."
alpha-sapphire,"When it sleeps, it pulls its limbs into its body and its internal fire goes down to 1,100 degrees Fahrenheit."
sword,"It derives its power from fire burning inside its body. If the fire dwindles, this Pokémon will immediately fall asleep."
shield,"This popular symbol of good fortune will never fall over in its sleep, no matter how it’s pushed or pulled."
