Game,Flavor Text
red,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.
blue,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.
yellow,"Its large eyes act as radars. In a bright place, you can see that they are clusters of many tiny eyes."
gold,Its eyes also function as radar units. It catches and eats small bugs that hide in darkness.
silver,Poison oozes from all over its body. It catches and eats small bugs at night that are at­ tracted by light.
crystal,"The small bugs it eats appear only at night, so it sleeps in a hole in a tree until night falls."
ruby,"VENONAT is said to have evolved with a coat of thin, stiff hair that covers its entire body for protection. It possesses large eyes that never fail to spot even miniscule prey."
sapphire,"VENONAT is said to have evolved with a coat of thin, stiff hair that covers its entire body for protection. It possesses large eyes that never fail to spot even miniscule prey."
emerald,"Its coat of thin, stiff hair that covers its entire body is said to have evolved for protection. Its large eyes never fail to spot even miniscule prey."
firered,"Its eyes act as radar, enabling it to be active in darkness. The eyes can also shoot powerful beams."
leafgreen,Lives in the shadows of tall trees where it eats bugs. It is attracted by light at night.
diamond,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
pearl,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
platinum,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
heartgold,Its eyes also function as radar units. It catches and eats small bugs that hide in darkness.
soulsilver,Poison oozes from all over its body. It catches and eats small bugs at night that are attracted by light.
black,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
white,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
black-2,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
white-2,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
x,"Its big eyes are actually clusters of tiny eyes. At night, its kind is drawn by light."
y,Lives in the shadows of tall trees where it eats bugs. It is attracted by light at night.
omega-ruby,"Venonat is said to have evolved with a coat of thin, stiff hair that covers its entire body for protection. It possesses large eyes that never fail to spot even minuscule prey."
alpha-sapphire,"Venonat is said to have evolved with a coat of thin, stiff hair that covers its entire body for protection. It possesses large eyes that never fail to spot even minuscule prey."
lets-go-pikachu,"Its large eyes act as radar. In a bright place, you can see that they are clusters of many tiny eyes."
lets-go-eevee,"Its large eyes act as radar. In a bright place, you can see that they are clusters of many tiny eyes."
