Game,Flavor Text
ruby,NINCADA lives underground for many years in complete darkness. This POKéMON absorbs nutrients from the roots of trees. It stays motionless as it waits for evolution.
sapphire,NINCADA lives underground. It uses its sharp claws to carve the roots of trees and absorb moisture and nutrients. This POKéMON can’t withstand bright sunlight so avoids it.
emerald,"It makes its nest at the roots of a mighty tree. Using its whiskerlike antennae, it probes its surroundings in the pitch-black darkness of soil."
firered,"Because it lived almost entirely underground, it is nearly blind. It uses its antennae instead."
leafgreen,"Because it lived almost entirely underground, it is nearly blind. It uses its antennae instead."
diamond,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
pearl,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
platinum,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
heartgold,It can sometimes live underground for more than 10 years. It absorbs nutrients from the roots of trees.
soulsilver,It can sometimes live underground for more than 10 years. It absorbs nutrients from the roots of trees.
black,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
white,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
black-2,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
white-2,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
x,"Because it lived almost entirely underground, it is nearly blind. It uses its antennae instead."
y,It can sometimes live underground for more than 10 years. It absorbs nutrients from the roots of trees.
omega-ruby,Nincada lives underground for many years in complete darkness. This Pokémon absorbs nutrients from the roots of trees. It stays motionless as it waits for evolution.
alpha-sapphire,Nincada lives underground. It uses its sharp claws to carve the roots of trees and absorb moisture and nutrients. This Pokémon can’t withstand bright sunlight so avoids it.
sword,"Because it lived almost entirely underground, it is nearly blind. It uses its antennae instead."
shield,It can sometimes live underground for more than 10 years. It absorbs nutrients from the roots of trees.
