Game,Flavor Text
gold,"If static elec­ tricity builds in its body, its fleece doubles in volume. Touching it will shock you."
silver,"Its fleece grows continually. In the summer, the fleece is fully shed, but it grows back in a week."
crystal,"It stores lots of air in its soft fur, allowing it to stay cool in summer and warm in winter."
ruby,"MAREEP’s fluffy coat of wool rubs together and builds a static charge. The more static electricity is charged, the more brightly the lightbulb at the tip of its tail grows."
sapphire,"MAREEP’s fluffy coat of wool rubs together and builds a static charge. The more static electricity is charged, the more brightly the lightbulb at the tip of its tail grows."
emerald,"Its fluffy wool rubs together and builds a static charge. The more energy is charged, the more brightly the lightbulb at the tip of its tail glows."
firered,"Its fleece grows continually. In the summer, the fleece is fully shed, but it grows back in a week."
leafgreen,"If static electricity builds in its body, its fleece doubles in volume. Touching it will shock you."
diamond,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
pearl,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
platinum,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
heartgold,"If static electricity builds in its body, its fleece doubles in volume. Touching it will shock you."
soulsilver,"Its fleece grows continually. In the summer, the fleece is fully shed, but it grows back in a week."
black,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
white,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
black-2,"When cold weather increases static electricity, its wool doubles in size and the tip of its tail glows slightly."
white-2,"When cold weather increases static electricity, its wool doubles in size and the tip of its tail glows slightly."
x,Its fluffy coat swells to double when static electricity builds up. Touching it can be shocking.
y,"It stores lots of air in its soft fur, allowing it to stay cool in summer and warm in winter."
omega-ruby,"Mareep’s fluffy coat of wool rubs together and builds a static charge. The more static electricity is charged, the more brightly the lightbulb at the tip of its tail glows."
alpha-sapphire,"Mareep’s fluffy coat of wool rubs together and builds a static charge. The more static electricity is charged, the more brightly the lightbulb at the tip of its tail glows."
ultra-sun,"Clothing made from Mareep’s fleece is easily charged with static electricity, so a special process is used on it."
ultra-moon,"Rubbing its fleece generates electricity. You’ll want to pet it because it’s cute, but if you use your bare hand, you’ll get a painful shock."
