Game,Flavor Text
ruby,"COMBUSKEN toughens up its legs and thighs by running through fields and mountains. This POKéMON’s legs possess both speed and power, enabling it to dole out ten kicks in one second."
sapphire,COMBUSKEN battles with the intensely hot flames it spews from its beak and with outstandingly destructive kicks. This POKéMON’s cry is very loud and distracting.
emerald,It lashes out with 10 kicks per second. Its strong fighting instinct compels it to keep up its offensive until the opponent gives up.
firered,It boosts its concentration by emitting harsh cries. Its kicks have outstanding destructive power.
leafgreen,It boosts its concentration by emitting harsh cries. Its kicks have outstanding destructive power.
diamond,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
pearl,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
platinum,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
heartgold,"During a battle, the hot flame in its body increases. Its kicks have outstanding destructive power."
soulsilver,"During a battle, the hot flame in its body increases. Its kicks have outstanding destructive power."
black,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
white,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
black-2,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
white-2,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
x,Its kicking mastery lets it loose 10 kicks per second. It emits sharp cries to intimidate foes.
y,"During a battle, the hot flame in its body increases. Its kicks have outstanding destructive power."
omega-ruby,"Combusken toughens up its legs and thighs by running through fields and mountains. This Pokémon’s legs possess both speed and power, enabling it to dole out 10 kicks in one second."
alpha-sapphire,Combusken battles with the intensely hot flames it spews from its beak and with outstandingly destructive kicks. This Pokémon’s cry is very loud and distracting.
