Game,Flavor Text
pearl,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
ruby,CORPHISH were originally foreign POKéMON that were imported as pets. They eventually turned up in the wild. This POKéMON is very hardy and has greatly increased its population.
sapphire,CORPHISH catches prey with its sharp claws. It has no likes or dislikes when it comes to food - it will eat anything. This POKéMON has no trouble living in filthy water.
emerald,"Once it grips prey with its large pincers, it will never let go, no matter what. It is a hardy POKéMON that can thrive in any environment."
firered,"It came from overseas. It is a very hardy creature that will quickly proliferate, even in polluted streams."
leafgreen,"It came from overseas. It is a very hardy creature that will quickly proliferate, even in polluted streams."
diamond,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
platinum,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
heartgold,It was originally a Pokémon from afar that escaped to the wild. It can adapt to the dirtiest river.
soulsilver,It was originally a Pokémon from afar that escaped to the wild. It can adapt to the dirtiest river.
black,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
white,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
black-2,"No matter how dirty the water in the river, it will adapt and thrive. It has a strong will to survive."
white-2,"No matter how dirty the water in the river, it will adapt and thrive. It has a strong will to survive."
x,"No matter how dirty the water in the river, it will adapt and thrive. It has a strong will to survive."
y,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
omega-ruby,Corphish were originally foreign Pokémon that were imported as pets. They eventually turned up in the wild. This Pokémon is very hardy and has greatly increased its population.
alpha-sapphire,Corphish catches prey with its sharp claws. It has no likes or dislikes when it comes to food—it will eat anything. This Pokémon has no trouble living in filthy water.
ultra-sun,"Individuals that have been set free by Trainers who could no longer raise them have become common, and they can now be found in Alola."
ultra-moon,It can adapt very well to its environment. Feebas and Corphish are about the only Pokémon to live in stagnant ditches.
sword,"No matter how dirty the water in the river, it will adapt and thrive. It has a strong will to survive."
shield,It was originally a Pokémon from afar that escaped to the wild. It can adapt to the dirtiest river.
