Game,Flavor Text
black,"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster."
white,Spinning minigears are rotated at high speed and repeatedly fired away. It is dangerous if the gears don’t return.
black-2,"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die."
white-2,"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die."
x,"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster."
y,"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die."
omega-ruby,"By changing the direction in which it rotates, it communicates its feelings to others. When angry, it rotates faster."
alpha-sapphire,"A minigear and big gear comprise its body. If the minigear it launches at a foe doesn’t return, it will die."
sword,"When Klang goes all out, the minigear links up perfectly with the outer part of the big gear, and this Pokémon’s rotation speed increases sharply."
shield,Many companies in the Galar region choose Klang as their logo. This Pokémon is considered the symbol of industrial technology.
