Game,Flavor Text
ruby,"REGICE’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire. This POKéMON controls frigid air of minus 328 degrees F."
sapphire,"REGICE cloaks itself with frigid air of negative 328 degrees F. Things will freeze solid just by going near this POKéMON. Its icy body is so cold, it will not melt even if it is immersed in magma."
emerald,"Its entire body is made of Antarctic ice. After extensive studies, researchers believe the ice was formed during an ice age."
firered,Research revealed that its body is made of the same kind of ice that is found at the South Pole.
leafgreen,Research revealed that its body is made of the same kind of ice that is found at the South Pole.
diamond,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
pearl,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
platinum,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
heartgold,"It is said to have slept in a glacier for thousands of years. Its body can’t be melted, even by magma."
soulsilver,"It is said to have slept in a glacier for thousands of years. Its body can’t be melted, even by magma."
black,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
white,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
black-2,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
white-2,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
x,"It is said to have slept in a glacier for thousands of years. Its body can’t be melted, even by magma."
y,Its body is made of ice from the ice age. It controls frigid air of -328 degrees Fahrenheit.
omega-ruby,"Regice’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire. This Pokémon controls frigid air of -328 degrees Fahrenheit."
alpha-sapphire,"Regice cloaks itself with frigid air of -328 degrees Fahrenheit. Things will freeze solid just by going near this Pokémon. Its icy body is so cold, it will not melt even if it is immersed in magma."
sword,"With cold air that can reach temperatures as low as −328 degrees Fahrenheit, Regice instantly freezes any creature that approaches it."
shield,This Pokémon’s body is made of solid ice. It’s said that Regice was born beneath thick ice in the ice age.
