Game,Flavor Text
red,The plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.
blue,The plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.
yellow,The flower on its back catches the sun's rays. The sunlight is then absorbed and used for energy.
gold,"By spreading the broad petals of its flower and catching the sun's rays, it fills its body with power."
silver,"It is able to con­ vert sunlight into energy. As a result, it is more powerful in the summertime."
crystal,"As it warms it­ self and absorbs the sunlight, its flower petals release a pleasant fragrance."
ruby,There is a large flower on VENUSAUR’s back. The flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower’s aroma soothes the emotions of people.
sapphire,There is a large flower on VENUSAUR’s back. The flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower’s aroma soothes the emotions of people.
emerald,VENUSAUR’s flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower’s aroma soothes the emotions of people.
firered,A bewitching aroma wafts from its flower. The fragrance becalms those engaged in a battle.
leafgreen,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.
diamond,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
pearl,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
platinum,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
heartgold,"By spreading the broad petals of its flower and catching the sun’s rays, it fills its body with power."
soulsilver,"It is able to convert sunlight into energy. As a result, it is more powerful in the summertime."
black,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
white,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
black-2,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
white-2,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
x,"By spreading the broad petals of its flower and catching the sun’s rays, it fills its body with power."
y,"After a rainy day, the flower on its back smells stronger. The scent attracts other Pokémon."
omega-ruby,There is a large flower on Venusaur’s back. The flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower’s aroma soothes the emotions of people.
alpha-sapphire,There is a large flower on Venusaur’s back. The flower is said to take on vivid colors if it gets plenty of nutrition and sunlight. The flower’s aroma soothes the emotions of people.
lets-go-pikachu,The flower on its back catches the sun’s rays. The sunlight is then absorbed and used for energy.
lets-go-eevee,The flower on its back catches the sun’s rays. The sunlight is then absorbed and used for energy.
sword,Its plant blooms when it is absorbing solar energy. It stays on the move to seek sunlight.
shield,A bewitching aroma wafts from its flower. The fragrance becalms those engaged in a battle.
