Game,Flavor Text
platinum,It freely controls three small units called Mini-Noses using magnetic force.
diamond,It exudes strong magnetism from all over. It controls three small units called Mini-Noses.
pearl,It exudes strong magnetism from all over. It controls three small units called Mini-Noses.
heartgold,"It controls three units called Mini-Noses using magnetic force. With them, it can attack the foe from three directions."
soulsilver,"It controls three units called Mini-Noses using magnetic force. With them, it can attack the foe from three directions."
black,It freely controls three small units called Mini-Noses using magnetic force.
white,It freely controls three small units called Mini-Noses using magnetic force.
black-2,It freely controls three units called Mini-Noses using magnetic force.
white-2,It freely controls three units called Mini-Noses using magnetic force.
x,It exudes strong magnetism from all over. It controls three small units called Mini-Noses.
y,It freely controls three small units called Mini-Noses using magnetic force.
omega-ruby,It exudes strong magnetism from all over. It controls three small units called Mini-Noses.
alpha-sapphire,It freely controls three small units called Mini-Noses using magnetic force.
sun,It radiates such a powerful magnetic field that nearby electrical appliances become unusable.
moon,"The main body controls three mobile units called Mini-Noses, which it maneuvers to catch prey."
ultra-sun,"Although it can control its units known as Mini-Noses, they sometimes get lost and don’t come back."
ultra-moon,It uses three small units to catch prey and battle enemies. The main body mostly just gives orders.
legends-arceus,"It is able to emit powerful magnetism, allowing it control over the iron sand that forms its luscious mustache. Using this iron sand, Probopass forms hard stones with which it smites its prey."
