Game,Flavor Text
red,Loves to build its muscles. It trains in all styles of martial arts to become even stronger.
blue,Loves to build its muscles. It trains in all styles of martial arts to become even stronger.
yellow,Very powerful in spite of its small size. Its mastery of many types of martial arts makes it very tough.
gold,"Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger."
silver,"It loves to work out and build its muscles. It is never satisfied, even if it trains hard all day long."
crystal,It trains by lifting rocks in the mountains. It can even pick up a GRAVELER with ease.
ruby,MACHOP’s muscles are special - they never get sore no matter how much they are used in exercise. This POKéMON has sufficient power to hurl a hundred adult humans.
sapphire,MACHOP exercises by hefting around a GRAVELER as if it were a barbell. There are some MACHOP that travel the world in a quest to master all kinds of martial arts.
emerald,It continually undertakes strenuous training to master all forms of martial arts. Its strength lets it easily hoist a sumo wrestler onto its shoulders.
firered,"Its whole body is composed of muscles. Even though it’s the size of a human child, it can hurl 100 grown-ups."
leafgreen,Loves to build its muscles. It trains in all styles of martial arts to become even stronger.
diamond,It hefts a GRAVELER repeatedly to strengthen its entire body. It uses every type of martial arts.
pearl,Its muscles never cramp however much it trains. It lives in the mountains away from humans.
platinum,"Though small in stature, it is powerful enough to easily heft and throw a number of GEODUDE at once."
heartgold,"Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger."
soulsilver,"It loves to work out and build its muscles. It is never satisfied, even if it trains hard all day long."
black,"Though small in stature, it is powerful enough to easily heft and throw a number of Geodude at once."
white,"Though small in stature, it is powerful enough to easily heft and throw a number of Geodude at once."
black-2,"Though small in stature, it is powerful enough to easily heft and throw a number of Geodude at once."
white-2,"Though small in stature, it is powerful enough to easily heft and throw a number of Geodude at once."
x,It hefts a Graveler repeatedly to strengthen its entire body. It uses every type of martial arts.
y,"Its whole body is composed of muscles. Even though it’s the size of a human child, it can hurl 100 grown-ups."
omega-ruby,Machop’s muscles are special—they never get sore no matter how much they are used in exercise. This Pokémon has sufficient power to hurl a hundred adult humans.
alpha-sapphire,Machop exercises by hefting around a Graveler as if it were a barbell. There are some Machop that travel the world in a quest to master all kinds of martial arts.
sun,"It loves working out. As it gazes at its muscles, which continue to swell day by day, it becomes more and more dedicated to its training."
moon,"With its superhuman strength, it’s able to throw a hundred people all at the same time. Its strength comes from lifting Graveler every day."
ultra-sun,"Once this Pokémon has gained enough confidence and muscle from training with its friends, it challenges Makuhita to a battle."
ultra-moon,It likes food that’s highly nutritious because its instincts drive it to build muscle efficiently.
lets-go-pikachu,Very powerful in spite of its small size. Its mastery of many types of martial arts makes it very tough.
lets-go-eevee,Very powerful in spite of its small size. Its mastery of many types of martial arts makes it very tough.
sword,"Its whole body is composed of muscles. Even though it’s the size of a human child, it can hurl 100 grown-ups."
shield,"Always brimming with power, it passes time by lifting boulders. Doing so makes it even stronger."
legends-arceus,"Though as small as a child, it has strength enough to easily throw a well-built adult. Striving to become ever stronger, Machop trains by carrying a Graveler on its shoulders."
