Game,Flavor Text
diamond,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.
pearl,It is said to live in a gap in the spatial dimension parallel to ours. It appears in mythology.
platinum,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with PALKIA’s every breath.
heartgold,Its total control over the boundaries of space enable it to transport itself to faraway places or even other dimensions.
soulsilver,Its total control over the boundaries of space enable it to transport itself to faraway places or even other dimensions.
black,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with Palkia’s every breath.
white,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with Palkia’s every breath.
black-2,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with Palkia’s every breath.
white-2,A legendary Pokémon of Sinnoh. It is said that space becomes more stable with Palkia’s every breath.
x,It is said to live in a gap in the spatial dimension parallel to ours. It appears in mythology.
y,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.
omega-ruby,It is said to live in a gap in the spatial dimension parallel to ours. It appears in mythology.
alpha-sapphire,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.
legends-arceus,"This Pokémon is feared as a deity in Hisuian legend. The birth of Palkia was what caused the walls of our world to disappear, creating a sky that spans for infinity."
