Game,Flavor Text
black,Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
ruby,MILOTIC is said to be the most beautiful of all the POKéMON. It has the power to becalm such emotions as anger and hostility to quell bitter feuding.
sapphire,"MILOTIC live at the bottom of large lakes. When this POKéMON’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to restless spirits."
emerald,"It is said to live at the bottom of large lakes. Considered to be the most beautiful of all POKéMON, it has been depicted in paintings and statues."
firered,MILOTIC is breathtakingly beautiful. Those that see it are said to forget their combative spirits.
leafgreen,MILOTIC is breathtakingly beautiful. Those that see it are said to forget their combative spirits.
diamond,"When people bicker, it is said to arise from the depths of lakes to becalm violent hearts."
pearl,It is the world’s most beautiful Pokémon. There are many works of art featuring MILOTIC.
platinum,Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
heartgold,It’s said that a glimpse of a MILOTIC and its beauty will calm any hostile emotions you’re feeling.
soulsilver,It’s said that a glimpse of a MILOTIC and its beauty will calm any hostile emotions you’re feeling.
white,Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
black-2,Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
white-2,Its lovely scales are described as rainbow colored. They change color depending on the viewing angle.
x,Milotic is breathtakingly beautiful. Those that see it are said to forget their combative spirits.
y,It is the world’s most beautiful Pokémon. There are many works of art featuring Milotic.
omega-ruby,Milotic is said to be the most beautiful of all the Pokémon. It has the power to becalm such emotions as anger and hostility to quell bitter feuding.
alpha-sapphire,"Milotic live at the bottom of large lakes. When this Pokémon’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to troubled hearts."
sun,Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.
moon,"It lives at the bottom of clear lakes. In times of war, it shows itself, which soothes people’s minds and hearts."
ultra-sun,"While Milotic is said to be the most beautiful Pokémon, Trainers who like Feebas and have raised it are seemingly disappointed by Milotic."
ultra-moon,Its dwelling place is the bottom of big lakes. Those who behold its loveliness are said to have their hearts purified.
sword,Milotic has provided inspiration to many artists. It has even been referred to as the most beautiful Pokémon of all.
shield,It’s said that a glimpse of a Milotic and its beauty will calm any hostile emotions you’re feeling.
