Game,Flavor Text
diamond,"Becoming active at night, it is known to swarm with numerous MURKROW in tow."
pearl,"It makes its MURKROW cronies bring it food. It idles its time away, grooming itself in its nest."
platinum,"If one utters a deep cry, many MURKROW gather quickly. For this, it is called “Summoner of Night.”"
heartgold,It is merciless by nature. It is said that it never forgives the mistakes of its MURKROW followers.
soulsilver,It is merciless by nature. It is said that it never forgives the mistakes of its MURKROW followers.
black,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
white,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
black-2,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
white-2,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
x,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
y,"Becoming active at night, it is known to swarm with numerous Murkrow in tow."
omega-ruby,"If one utters a deep cry, many Murkrow gather quickly. For this, it is called “Summoner of Night.”"
alpha-sapphire,"Becoming active at night, it is known to swarm with numerous Murkrow in tow."
sun,"A single cry from this nocturnal Pokémon, and more than a hundred of its Murkrow cronies will assemble."
moon,"If its Murkrow cronies fail to catch food for it, or if it feels they have betrayed it, it will hunt them down wherever they are and punish them."
ultra-sun,It will absolutely not forgive failure from or betrayal by its goons. It has no choice in this if it wants to maintain the order of the flock.
ultra-moon,Its goons take care of most of the fighting for it. The only time it dirties its own hands is in delivering a final blow to finish off an opponent.
legends-arceus,"One cry from this Pokémon, and a murder of Murkrow come flying. At such times, one would think the curtain of night had fallen, plunging the world into jet-black darkness."
