Game,Flavor Text
ruby,"NUMEL is extremely dull witted - it doesn’t notice being hit. However, it can’t stand hunger for even a second. This POKéMON’s body is a seething cauldron of boiling magma."
sapphire,"NUMEL stores magma of almost 2,200 degrees F within its body. If it gets wet, the magma cools and hardens. In that event, the POKéMON’s body grows heavy and its movements become sluggish."
emerald,A NUMEL stores boiling magma in the hump on its back. It is a hardy POKéMON that can transport a 220-pound load. It has served humans at work since long ago.
firered,"Magma of almost 2,200 degrees Fahrenheit courses through its body. When it grows cold, the magma hardens and slows it."
leafgreen,"Magma of almost 2,200 degrees Fahrenheit courses through its body. When it grows cold, the magma hardens and slows it."
diamond,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
pearl,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
platinum,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
heartgold,The flaming magma it stores in the hump on its back is the source of its tremendous power.
soulsilver,The flaming magma it stores in the hump on its back is the source of its tremendous power.
black,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
white,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
black-2,"The magma in its body reaches 2,200 degrees F. Its hump gets smaller when it uses Fire-type moves."
white-2,"The magma in its body reaches 2,200 degrees F. Its hump gets smaller when it uses Fire-type moves."
x,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
y,"The magma in its body reaches 2,200 degrees Fahrenheit. Its hump gets smaller when it uses Fire-type moves."
omega-ruby,"Numel is extremely dull witted—it doesn’t notice being hit. However, it can’t stand hunger for even a second. This Pokémon’s body is a seething cauldron of boiling magma."
alpha-sapphire,"Numel stores magma of almost 2,200 degrees Fahrenheit within its body. If it gets wet, the magma cools and hardens. In that event, the Pokémon’s body grows heavy and its movements become sluggish."
