Game,Flavor Text
gold,This POKéMON wan­ ders across time. Grass and trees flourish in the forests in which it has appeared.
silver,"When CELEBI disap­ pears deep in a forest, it is said to leave behind an egg it brought from the future."
crystal,"Revered as a guardian of the forest, CELEBI appears wherever beautiful forests exist."
ruby,"This POKéMON came from the future by crossing over time. It is thought that so long as CELEBI appears, a bright and shining future awaits us."
sapphire,"This POKéMON came from the future by crossing over time. It is thought that so long as CELEBI appears, a bright and shining future awaits us."
emerald,"This POKéMON came from the future by crossing over time. It is thought that so long as CELEBI appears, a bright and shining future awaits us."
firered,"When CELEBI disappears deep in a forest, it is said to leave behind an egg it brought from the future."
leafgreen,This POKéMON wanders across time. Grass and trees flourish in the forests in which it has appeared.
diamond,"It has the power to travel across time, but it is said to appear only in peaceful times."
pearl,"It has the power to travel across time, but it is said to appear only in peaceful times."
platinum,"It has the power to travel across time, but it is said to appear only in peaceful times."
heartgold,This Pokémon wanders across time. Grass and trees flourish in the forests in which it has appeared.
soulsilver,"When CELEBI disappears deep in a forest, it is said to leave behind an egg it brought from the future."
black,"It has the power to travel across time, but it is said to appear only in peaceful times."
white,"It has the power to travel across time, but it is said to appear only in peaceful times."
black-2,"It has the power to travel across time, but it is said to appear only in peaceful times."
white-2,"It has the power to travel across time, but it is said to appear only in peaceful times."
x,This Pokémon wanders across time. Grass and trees flourish in the forests in which it has appeared.
y,"It has the power to travel across time, but it is said to appear only in peaceful times."
omega-ruby,"This Pokémon came from the future by crossing over time. It is thought that so long as Celebi appears, a bright and shining future awaits us."
alpha-sapphire,"This Pokémon came from the future by crossing over time. It is thought that so long as Celebi appears, a bright and shining future awaits us."
sword,This Pokémon has the ability to move through time. Records describing it as a forest deity can be found from many different eras.
shield,"This Pokémon traveled through time to come from the future. It bolsters grass and trees with its own strength, and it can heal wounds, too."
