Game,Flavor Text
red,A legendary bird POKéMON that is said to appear to doomed people who are lost in icy mountains.
blue,A legendary bird POKéMON that is said to appear to doomed people who are lost in icy mountains.
yellow,A legendary bird POKéMON. It freezes water that is contained in winter air and makes it snow.
gold,"The magnificent, seemingly translu­ cent wings of this legendary bird POKéMON are said to be made of ice."
silver,"One of the legen­ dary bird POKéMON, it chills moisture in the atmosphere to create snow while flying."
crystal,"Legendary bird POKéMON. As it flies through the sky, it cools the air, causing snow to fall."
ruby,"ARTICUNO is a legendary bird POKéMON that can control ice. The flapping of its wings chills the air. As a result, it is said that when this POKéMON flies, snow will fall."
sapphire,"ARTICUNO is a legendary bird POKéMON that can control ice. The flapping of its wings chills the air. As a result, it is said that when this POKéMON flies, snow will fall."
emerald,"ARTICUNO is a legendary bird POKéMON that can control ice. The flapping of its wings chills the air. As a result, it is said that when this POKéMON flies, snow will fall."
firered,"One of the legendary bird POKéMON. With its long tail trailing behind, its flying form is magnificent."
leafgreen,A legendary bird POKéMON that is said to appear to doomed people who are lost in icy mountains.
diamond,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
pearl,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
platinum,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
heartgold,"The magnificent, seemingly translucent wings of this legendary bird Pokémon are said to be made of ice."
soulsilver,"One of the legendary bird Pokémon, it chills moisture in the atmosphere to create snow while flying."
black,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
white,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
black-2,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
white-2,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
x,A legendary bird Pokémon. It can create blizzards by freezing moisture in the air.
y,A legendary bird Pokémon that is said to appear to doomed people who are lost in icy mountains.
omega-ruby,"Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall."
alpha-sapphire,"Articuno is a legendary bird Pokémon that can control ice. The flapping of its wings chills the air. As a result, it is said that when this Pokémon flies, snow will fall."
lets-go-pikachu,A legendary bird Pokémon. It freezes water that is contained in winter air and makes it snow.
lets-go-eevee,A legendary bird Pokémon. It freezes water that is contained in winter air and makes it snow.
sword,"It’s said that this Pokémon’s beautiful blue wings are made of ice. Articuno flies over snowy mountains, its long tail fluttering along behind it."
shield,This Pokémon can control ice at will. Articuno is said to live in snowy mountains riddled with permafrost.
