Game,Flavor Text
gold,"It rotates its arms to generate electricity, but it tires easily, so it charges up only a little bit."
silver,"Even in the most vicious storm, this POKéMON plays happily if thunder rumbles in the sky."
crystal,It loves violent thunder. The space between its horns flickers bluish- white when it is charging energy.
ruby,"ELEKID stores electricity in its body. If it touches metal and accidentally discharges all its built-up electricity, this POKéMON begins swinging its arms in circles to recharge itself."
sapphire,"ELEKID stores electricity in its body. If it touches metal and accidentally discharges all its built-up electricity, this POKéMON begins swinging its arms in circles to recharge itself."
emerald,"If it touches metal and discharges the electricity it has stored in its body, an ELEKID begins swinging its arms in circles to recharge itself."
firered,"Even in the most vicious storm, this POKéMON plays happily if thunder rumbles in the sky."
leafgreen,"It rotates its arms to generate electricity, but it tires easily, so it charges up only a little bit."
diamond,"It generates electricity by whirling its arms. However, it can’t store the energy it makes."
pearl,"It generates electricity by whirling its arms. However, it can’t store the energy it makes."
platinum,A weak electric current flows between its horns. Sticking a hand there shocks the unwary.
heartgold,"It rotates its arms to generate electricity, but it tires easily, so it only charges up a little bit."
soulsilver,"Even in the most vicious storm, this Pokémon plays happily if thunder rumbles in the sky."
black,A weak electric current flows between its horns. Sticking a hand there shocks the unwary.
white,A weak electric current flows between its horns. Sticking a hand there shocks the unwary.
black-2,Spinning its arms around to generate electricity makes the area between its horns shine light blue.
white-2,Spinning its arms around to generate electricity makes the area between its horns shine light blue.
x,"It generates electricity by whirling its arms. However, it can’t store the energy it makes."
y,Spinning its arms around to generate electricity makes the area between its horns shine light blue.
omega-ruby,"Elekid stores electricity in its body. If it touches metal and accidentally discharges all its built-up electricity, this Pokémon begins swinging its arms in circles to recharge itself."
alpha-sapphire,"Elekid stores electricity in its body. If it touches metal and accidentally discharges all its built-up electricity, this Pokémon begins swinging its arms in circles to recharge itself."
sun,"When it’s in a house, electrical outlets serve as its baby bottles. It sucks down electricity."
moon,This Pokémon is constantly fighting with Togedemaru that try to steal its electricity. It’s a pretty even match.
ultra-sun,"When it hears the crash of thunder, Elekid’s mood improves. It can be useful to record that sound and play it when Elekid’s feeling down."
ultra-moon,"When its horns shine a bluish white, that’s the sign it’s fully charged. You’ll get a shocking jolt if you touch it!"
sword,"When a storm approaches, this Pokémon gets restless. Once Elekid hears the sound of thunder, it gets full-on rowdy."
shield,"It’s not good at storing electricity yet. This Pokémon sneaks into people’s homes, looking for electrical outlets to eat electricity from."
legends-arceus,"They generate electricity by spinning their arms. During a thunderstorm, if one hears the lively voices of children out in the wilderness, what one is actually hearing are the voices of Elekid."
