Game,Flavor Text
ruby,KYOGRE has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours. This POKéMON saved people who were suffering from droughts.
sapphire,KYOGRE is named in mythology as the POKéMON that expanded the sea by covering the land with torrential rains and towering tidal waves. It took to sleep after a cataclysmic battle with GROUDON.
emerald,"KYOGRE has appeared in mythology as the creator of the sea. After long years of feuding with GROUDON, it took to sleep at the bottom of the sea."
firered,This POKéMON is said to have expanded the sea by bringing heavy rains. It has the power to control water.
leafgreen,This POKéMON is said to have expanded the sea by bringing heavy rains. It has the power to control water.
diamond,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
pearl,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
platinum,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
heartgold,A mythical Pokémon said to have swelled the seas with rain and tidal waves. It battled with GROUDON.
soulsilver,A mythical Pokémon said to have swelled the seas with rain and tidal waves. It battled with GROUDON.
black,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
white,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
black-2,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
white-2,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
x,A mythical Pokémon said to have swelled the seas with rain and tidal waves. It battled with Groudon.
y,It is said to have widened the seas by causing downpours. It had been asleep in a marine trench.
omega-ruby,"Through Primal Reversion and with nature’s full power, it will take back its true form. It can summon storms that cause the sea levels to rise."
alpha-sapphire,"Kyogre is said to be the personification of the sea itself. Legends tell of its many clashes against Groudon, as each sought to gain the power of nature."
