Game,Flavor Text
gold,"Its milk is packed with nutrition, making it the ultimate beverage for the sick or weary."
silver,"If it has just had a baby, the milk it produces con­ tains much more nutrition than usual."
crystal,"In order to milk a MILTANK, one must have a knack for rhythmically pull­ ing up and down on its udders."
ruby,MILTANK gives over five gallons of milk on a daily basis. Its sweet milk is enjoyed by children and grown-ups alike. People who can’t drink milk turn it into yogurt and eat it instead.
sapphire,MILTANK gives over five gallons of milk on a daily basis. Its sweet milk is enjoyed by children and grown-ups alike. People who can’t drink milk turn it into yogurt and eat it instead.
emerald,It gives over five gallons of milk daily. Its sweet milk is enjoyed by children and grown-ups alike. People who can’t drink milk turn it into yogurt and eat it instead.
firered,"If it has just had a baby, the milk it produces contains much more nutrition than usual."
leafgreen,"Its milk is packed with nutrition, making it the ultimate beverage for the sick or weary."
diamond,"It is said that kids who drink MILTANK’s milk grow up to become hearty, healthy adults."
pearl,"It is said that kids who drink MILTANK’s milk grow up to become hearty, healthy adults."
platinum,"It is said that kids who drink MILTANK’s milk grow up to become hearty, healthy adults."
heartgold,"Its milk is packed with nutrition, making it the ultimate beverage for the sick or weary."
soulsilver,"If it is around babies, the milk it produces contains much more nutrition than usual."
black,"It is said that kids who drink Miltank’s milk grow up to become hearty, healthy adults."
white,"It is said that kids who drink Miltank’s milk grow up to become hearty, healthy adults."
black-2,"It is said that kids who drink Miltank’s milk grow up to become hearty, healthy adults."
white-2,"It is said that kids who drink Miltank’s milk grow up to become hearty, healthy adults."
x,"If it is around babies, the milk it produces contains much more nutrition than usual."
y,"Its milk is packed with nutrition, making it the ultimate beverage for the sick or weary."
omega-ruby,Miltank gives over five gallons of milk on a daily basis. Its sweet milk is enjoyed by children and grown-ups alike. People who can’t drink milk turn it into yogurt and eat it instead.
alpha-sapphire,Miltank gives over five gallons of milk on a daily basis. Its sweet milk is enjoyed by children and grown-ups alike. People who can’t drink milk turn it into yogurt and eat it instead.
sun,"Its milk is high in calories and packed with nutrients. Therefore, if you drink too much of it, you may wind up with a body like Miltank’s."
moon,"Most people raise it for its milk, but it’s quite tough and strong, so it’s also well suited for battle."
ultra-sun,"It produces over five gallons of milk a day. The higher the quality of the pastures it lives in, the richer and tastier its milk becomes."
ultra-moon,"Its milk is delicious and chock-full of nutrients. However, if you drink too much, it could make your stomach hurt, so be careful."
sword,"Miltank produces highly nutritious milk, so it’s been supporting the lives of people and other Pokémon since ancient times."
shield,"This Pokémon needs to be milked every day, or else it will fall ill. The flavor of Miltank milk changes with the seasons."
