Game,Flavor Text
gold,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women."
silver,"It has an active, playful nature. Many women like to frolic with it because of its af­ fectionate ways."
crystal,"In truth, it is a cowardly POKéMON. It growls eagerly in order to hide its fear from its opponent."
ruby,"By baring its fangs and making a scary face, SNUBBULL sends smaller POKéMON scurrying away in terror. However, this POKéMON seems a little sad at making its foes flee."
sapphire,"By baring its fangs and making a scary face, SNUBBULL sends smaller POKéMON scurrying away in terror. However, this POKéMON seems a little sad at making its foes flee."
emerald,"By baring its fangs and making a scary face, it sends smaller POKéMON scurrying in terror. The SNUBBULL does seem a little sad at making its foes flee."
firered,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
leafgreen,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women."
diamond,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
pearl,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
platinum,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
heartgold,"Although it looks frightening, it is actually kind and affectionate. It is very popular among women."
soulsilver,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
black,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
white,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
black-2,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
white-2,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
x,"It has an active, playful nature. Many women like to frolic with it because of its affectionate ways."
y,"Small Pokémon flee from its scary face. It is, however, considered by women to be cute."
omega-ruby,"By baring its fangs and making a scary face, Snubbull sends smaller Pokémon scurrying away in terror. However, this Pokémon seems a little sad at making its foes flee."
alpha-sapphire,"By baring its fangs and making a scary face, Snubbull sends smaller Pokémon scurrying away in terror. However, this Pokémon seems a little sad at making its foes flee."
sun,"Despite its intimidating face, it’s quite cowardly. Its desperate attempts to appear threatening make it popular with people."
moon,Its growls make its opponents uneasy. This laid-back Pokémon tends to sleep half the day.
ultra-sun,It grows close to others easily and is also easily spoiled. The disparity between its face and its actions makes many young people wild about it.
ultra-moon,"In contrast to its appearance, it’s quite timid. When playing with other puppy Pokémon, it sometimes gets bullied."
