Game,Flavor Text
gold,Its lips are the most sensitive parts on its body. It always uses its lips first to examine things.
silver,It always rocks its head slowly backwards and for­ wards as if it is trying to kiss someone.
crystal,The sensitivity of its lips develops most quickly. It uses them to try to identify unknown objects.
ruby,"SMOOCHUM actively runs about, but also falls quite often. Whenever the chance arrives, it will look for its reflection to make sure its face hasn’t become dirty."
sapphire,"SMOOCHUM actively runs about, but also falls quite often. Whenever the chance arrives, it will look for its reflection to make sure its face hasn’t become dirty."
emerald,"It actively runs about, but also falls often. Whenever it falls, it will check its reflection on a lake’s surface to make sure its face hasn’t become dirty."
firered,It always rocks its head slowly backwards and forwards as if it is trying to kiss someone.
leafgreen,Its lips are the most sensitive parts on its body. It always uses its lips first to examine things.
diamond,"It tests everything by touching with its lips, which remember what it likes and dislikes."
pearl,"It tests everything by touching with its lips, which remember what it likes and dislikes."
platinum,"It tests everything by touching with its lips, which remember what it likes and dislikes."
heartgold,Its lips are the most sensitive part of its body. It always uses its lips first to examine things.
soulsilver,It always rocks its head slowly backwards and forwards as if it is trying to kiss someone.
black,"It tests everything by touching with its lips, which remember what it likes and dislikes."
white,"It tests everything by touching with its lips, which remember what it likes and dislikes."
black-2,"It tests everything by touching with its lips, which remember what it likes and dislikes."
white-2,"It tests everything by touching with its lips, which remember what it likes and dislikes."
x,Its lips are the most sensitive part of its body. It always uses its lips first to examine things.
y,"It tests everything by touching with its lips, which remember what it likes and dislikes."
omega-ruby,"Smoochum actively runs about, but also falls quite often. Whenever the chance arrives, it will look for its reflection to make sure its face hasn’t become dirty."
alpha-sapphire,"Smoochum actively runs about, but also falls quite often. Whenever the chance arrives, it will look for its reflection to make sure its face hasn’t become dirty."
ultra-sun,"When it examines things, before touching them with its hands, it makes lip contact and then diligently licks all the dirt off its lips."
ultra-moon,"Highly perceptive sensors, Smoochum’s lips are kept moist by its daily application of tree sap."
sword,"If its face gets even slightly dirty, Smoochum will bathe immediately. But if its body gets dirty, Smoochum doesn’t really seem to care."
shield,This is a very curious Pokémon. Smoochum decides what it likes and dislikes by touching things with its lips.
