Game,Flavor Text
ruby,VIGOROTH is always itching and agitated to go on a wild rampage. It simply can’t tolerate sitting still for even a minute. This POKéMON’s stress level rises if it can’t be moving constantly.
sapphire,"VIGOROTH is simply incapable of remaining still. Even when it tries to sleep, the blood in its veins grows agitated, compelling this POKéMON to run wild throughout the jungle before it can settle down."
emerald,"It can’t keep still because its blood boils with energy. It runs through the fields and mountains all day to calm itself. If it doesn’t, it can’t sleep at night."
firered,"It is always hungry because it won’t stop rampaging. Even while it is eating, it can’t keep still."
leafgreen,"It is always hungry because it won’t stop rampaging. Even while it is eating, it can’t keep still."
diamond,"Its heart beats at a tenfold tempo, so it cannot sit still for even a moment."
pearl,"Its heart beats at a tenfold tempo, so it cannot sit still for even a moment."
platinum,"Its heart beats at a tenfold tempo, so it cannot sit still for even a moment."
heartgold,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
soulsilver,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
black,"Its heart beats at a tenfold tempo, so it cannot sit still for even a moment."
white,"Its heart beats at a tenfold tempo, so it cannot sit still for even a moment."
black-2,Its heartbeat is fast and its blood so agitated that it can’t sit still for one second.
white-2,Its heartbeat is fast and its blood so agitated that it can’t sit still for one second.
x,Its heartbeat is fast and its blood so agitated that it can’t sit still for one second.
y,Its stress level rises if it cannot keep moving constantly. Too much stress makes it feel sick.
omega-ruby,Vigoroth is always itching and agitated to go on a wild rampage. It simply can’t tolerate sitting still for even a minute. This Pokémon’s stress level rises if it can’t be moving constantly.
alpha-sapphire,"Vigoroth is simply incapable of remaining still. Even when it tries to sleep, the blood in its veins grows agitated, compelling this Pokémon to run wild throughout the jungle before it can settle down."
