Game,Flavor Text
leafgreen,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.
red,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.
blue,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.
yellow,"If you touch the feeler on top of its head, it will release a horrible stink to protect itself."
gold,"For protection, it releases a horri­ ble stench from the antenna on its head to drive away enemies."
silver,Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.
crystal,It crawls into foliage where it camouflages itself among leaves that are the same color as its body.
ruby,"CATERPIE has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this POKéMON releases a terrifically strong odor."
sapphire,"CATERPIE has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this POKéMON releases a terrifically strong odor."
emerald,Its voracious appetite compels it to devour leaves bigger than itself without hesitation. It releases a terribly strong odor from its antennae.
firered,"It is covered with a green skin. When it grows, it sheds the skin, covers itself with silk, and becomes a cocoon."
diamond,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
pearl,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
platinum,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
heartgold,"For protection, it releases a horrible stench from the antennae on its head to drive away enemies."
soulsilver,Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.
black,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
white,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
black-2,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
white-2,It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.
x,"For protection, it releases a horrible stench from the antennae on its head to drive away enemies."
y,Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.
omega-ruby,"Caterpie has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this Pokémon releases a terrifically strong odor."
alpha-sapphire,"Caterpie has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this Pokémon releases a terrifically strong odor."
sun,"When attacked by bird Pokémon, it resists by releasing a terrifically strong odor from its antennae, but it often becomes their prey."
moon,"It’s easy to catch, and it grows quickly, making it one of the top recommendations for novice Pokémon Trainers."
ultra-sun,"Perhaps because it would like to grow up quickly, it has a voracious appetite, eating a hundred leaves a day."
ultra-moon,"Its body is soft and weak. In nature, its perpetual fate is to be seen by others as food."
lets-go-pikachu,"If you touch the feeler on top of its head, it will release a horrible stink to protect itself."
lets-go-eevee,"If you touch the feeler on top of its head, it will release a horrible stink to protect itself."
sword,"For protection, it releases a horrible stench from the antenna on its head to drive away enemies."
shield,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.
