Game,Flavor Text
ruby,"When two BELDUM fuse together, METANG is formed. The brains of the BELDUM are joined by a magnetic nervous system. By linking its brains magnetically, this POKéMON generates strong psychokinetic power."
sapphire,"When two BELDUM fuse together, METANG is formed. The brains of the BELDUM are joined by a magnetic nervous system. This POKéMON turns its arms to the rear for traveling at high speed."
emerald,The claws tipping its arms pack the destructive power to tear through thick iron sheets as if they were silk. It flies at over 60 miles per hour.
firered,"It floats midair using magnetism. Its body is so tough, even a crash with a jet plane won’t leave a scratch."
leafgreen,"It floats midair using magnetism. Its body is so tough, even a crash with a jet plane won’t leave a scratch."
diamond,It is formed by two BELDUM joining together. Its steel body won’t be scratched if it collides with a jet.
pearl,It is formed by two BELDUM joining together. Its steel body won’t be scratched if it collides with a jet.
platinum,It is formed by two BELDUM joining together. Its steel body won’t be scratched if it collides with a jet.
heartgold,"When two BELDUM fuse together, a magnetic nervous system places their brains in union."
soulsilver,"When two BELDUM fuse together, a magnetic nervous system places their brains in union."
black,It is formed by two Beldum joining together. Its steel body won’t be scratched if it collides with a jet.
white,It is formed by two Beldum joining together. Its steel body won’t be scratched if it collides with a jet.
black-2,"It is formed by two Beldum joining together. Its two brains are linked, amplifying its psychic power."
white-2,"It is formed by two Beldum joining together. Its two brains are linked, amplifying its psychic power."
x,It is formed by two Beldum joining together. Its steel body won’t be scratched if it collides with a jet.
y,"It is formed by two Beldum joining together. Its two brains are linked, amplifying its psychic power."
omega-ruby,"When two Beldum fuse together, Metang is formed. The brains of the Beldum are joined by a magnetic nervous system. By linking its brains magnetically, this Pokémon generates strong psychokinetic power."
alpha-sapphire,"When two Beldum fuse together, Metang is formed. The brains of the Beldum are joined by a magnetic nervous system. This Pokémon turns its arms to the rear for traveling at high speed."
sun,"When two Beldum link together, their psychic power is doubled. Their intelligence, however, remains unchanged."
moon,"It adores magnetic minerals, so it pursues Nosepass at speeds exceeding 60 mph."
ultra-sun,"With its two brains, it fires powerful psychic energy to stop its prey in their tracks."
ultra-moon,"It flies at high speeds around the skies. When it finds its prey, Metang takes a firm grip with its sharp claws and never lets go."
sword,"Two Beldum have become stuck together via their own magnetic forces. With two brains, the resulting Metang has doubled psychic powers."
shield,"Using magnetic forces to stay aloft, this Pokémon flies at high speeds, weaving through harsh mountain terrain in pursuit of prey."
