Game,Flavor Text
red,A legendary bird POKéMON that is said to appear from clouds while dropping enormous lightning bolts.
blue,A legendary bird POKéMON that is said to appear from clouds while dropping enormous lightning bolts.
yellow,This legendary bird POKéMON is said to appear when the sky turns dark and lightning showers down.
gold,This legendary bird POKéMON causes savage thunderstorms by flapping its glit­ tering wings.
silver,This legendary bird POKéMON is said to appear only when a thun­ dercloud parts into two halves.
crystal,Legendary bird POKéMON. They say lightning caused by the flapping of its wings causes summer storms.
ruby,ZAPDOS is a legendary bird POKéMON that has the ability to control electricity. It usually lives in thunderclouds. The POKéMON gains power if it is stricken by lightning bolts.
sapphire,ZAPDOS is a legendary bird POKéMON that has the ability to control electricity. It usually lives in thunderclouds. The POKéMON gains power if it is stricken by lightning bolts.
emerald,ZAPDOS is a legendary bird POKéMON that has the ability to control electricity. It usually lives in thunderclouds. It gains power if it is stricken by lightning bolts.
firered,"One of the legendary bird POKéMON. While it is flying, it makes crackling and snapping sounds."
leafgreen,A legendary bird POKéMON that is said to appear from clouds while dropping enormous lightning bolts.
diamond,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
pearl,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
platinum,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
heartgold,This legendary bird Pokémon causes savage thunderstorms by flapping its glittering wings.
soulsilver,This legendary bird Pokémon is said to appear only when a thundercloud parts into two halves.
black,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
white,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
black-2,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
white-2,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
x,A legendary bird Pokémon that is said to appear from clouds while dropping enormous lightning bolts.
y,A legendary Pokémon that is said to live in thunderclouds. It freely controls lightning bolts.
omega-ruby,Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.
alpha-sapphire,Zapdos is a legendary bird Pokémon that has the ability to control electricity. It usually lives in thunderclouds. The Pokémon gains power if it is stricken by lightning bolts.
lets-go-pikachu,This legendary bird Pokémon is said to appear when the sky turns dark and lightning showers down.
lets-go-eevee,This legendary bird Pokémon is said to appear when the sky turns dark and lightning showers down.
sword,This Pokémon has complete control over electricity. There are tales of Zapdos nesting in the dark depths of pitch-black thunderclouds.
shield,"Zapdos is a legendary bird Pokémon. It’s said that when Zapdos rubs its feathers together, lightning will fall immediately after."
