Game,Flavor Text
red,Always furious and tenacious to boot. It will not abandon chasing its quarry until it is caught.
blue,Always furious and tenacious to boot. It will not abandon chasing its quarry until it is caught.
yellow,It stops being angry only when nobody else is around. To view this moment is very difficult.
gold,"If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep."
silver,It becomes wildly furious if it even senses someone looking at it. It chases anyone that meets its glare.
crystal,"It will beat up anyone who makes it mad, even if it has to chase them until the end of the world."
ruby,"When PRIMEAPE becomes furious, its blood circulation is boosted. In turn, its muscles are made even stronger. However, it also becomes much less intelligent at the same time."
sapphire,"When PRIMEAPE becomes furious, its blood circulation is boosted. In turn, its muscles are made even stronger. However, it also becomes much less intelligent at the same time."
emerald,"When it becomes furious, its blood circulation becomes more robust, and its muscles are made stronger. But it also becomes much less intelligent."
firered,"It is always outrageously furious. If it gives chase, it will tenaciously track the target no matter how far."
leafgreen,Always furious and tenacious to boot. It will not abandon chasing its quarry until it catches up.
diamond,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
pearl,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
platinum,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
heartgold,"If approached while asleep, it may awaken and angrily give chase in a groggy state of semi-sleep."
soulsilver,It becomes wildly furious if it even senses someone looking at it. It chases anyone that meets its glare.
black,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
white,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
black-2,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
white-2,"It grows angry if you see its eyes and gets angrier if you run. If you beat it, it gets even madder."
x,It stops being angry only when nobody else is around. To view this moment is very difficult.
y,"It is always outrageously furious. If it gives chase, it will tenaciously track the target no matter how far."
omega-ruby,"When Primeape becomes furious, its blood circulation is boosted. In turn, its muscles are made even stronger. However, it also becomes much less intelligent at the same time."
alpha-sapphire,"When Primeape becomes furious, its blood circulation is boosted. In turn, its muscles are made even stronger. However, it also becomes much less intelligent at the same time."
sun,"It has been known to become so angry that it dies as a result. Its face looks peaceful in death, however."
moon,Some researchers theorize that Primeape remains angry even when inside a Poké Ball.
ultra-sun,"It will never forgive opponents who have angered it. Even after it has beaten them down until they can’t move, it never ever forgives."
ultra-moon,"The blood vessels in its brain are sturdier than those of other Pokémon, so it can stay healthy despite its constant raging."
lets-go-pikachu,It stops being angry only when nobody else is around. To view this moment is very difficult.
lets-go-eevee,It stops being angry only when nobody else is around. To view this moment is very difficult.
