Game,Flavor Text
gold,It uses different kinds of cries for communicating with others of its kind and for pursuing its prey.
silver,"To corner prey, they check each other's location using barks that only they can understand."
crystal,"Around dawn, its ominous howl echoes through the area to announce that this is its territory."
ruby,HOUNDOUR hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This POKéMON’s remarkable teamwork is unparalleled.
sapphire,HOUNDOUR hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This POKéMON’s remarkable teamwork is unparalleled.
emerald,HOUNDOUR communicate with each other using a variety of cries to corner their prey. This POKéMON’s remarkable teamwork is simply unparalleled.
firered,"To corner prey, they check each other’s location using barks that only they can understand."
leafgreen,It uses different kinds of cries for communicating with others of its kind and for pursuing prey.
diamond,It conveys its feelings using different cries. It works in a pack to cleverly take down prey.
pearl,It conveys its feelings using different cries. It works in a pack to cleverly take down prey.
platinum,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.
heartgold,It uses different kinds of cries for communicating with others of its kind and for pursuing its prey.
soulsilver,"To corner prey, they check each other’s location using barks that only they can understand."
black,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.
white,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.
black-2,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.
white-2,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.
x,"Around dawn, its ominous howl echoes through the area to announce that this is its territory."
y,"To corner prey, they check each other’s location using barks that only they can understand."
omega-ruby,Houndour hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This Pokémon’s remarkable teamwork is unparalleled.
alpha-sapphire,Houndour hunt as a coordinated pack. They communicate with each other using a variety of cries to corner their prey. This Pokémon’s remarkable teamwork is unparalleled.
ultra-sun,"It cooperates with others skillfully. When it becomes your partner, it’s very loyal to you as its Trainer and will obey your orders."
ultra-moon,They make repeated eerie howls before dawn to call attention to their pack.
