Game,Flavor Text
ruby,"This POKéMON has a body of steel. To make its body, ARON feeds on iron ore that it digs from mountains. Occasionally, it causes major trouble by eating bridges and rails."
sapphire,"ARON has a body of steel. With one all-out charge, this POKéMON can demolish even a heavy dump truck. The destroyed dump truck then becomes a handy meal for the POKéMON."
emerald,"A POKéMON that is clad in steel armor. A new suit of armor is made when it evolves. The old, discarded armor is salvaged as metal for making iron products."
firered,It eats iron to build its steel body. It is a pest that descends from mountains to eat bridges and train tracks.
leafgreen,It eats iron to build its steel body. It is a pest that descends from mountains to eat bridges and train tracks.
diamond,"It usually lives deep in mountains. However, hunger may drive it to eat railroad tracks and cars."
pearl,"It usually lives deep in mountains. However, hunger may drive it to eat railroad tracks and cars."
platinum,"It usually lives deep in mountains. However, hunger may drive it to eat railroad tracks and cars."
heartgold,"When it evolves, it sheds the steel carapace that covered its whole body and develops a new one."
soulsilver,"When it evolves, it sheds the steel carapace that covered its whole body and develops a new one."
black,"It usually lives deep in mountains. However, hunger may drive it to eat railroad tracks and cars."
white,"It usually lives deep in mountains. However, hunger may drive it to eat railroad tracks and cars."
black-2,"In order to build up its steel body, it eats iron ore. This pesky Pokémon is known to eat railroad tracks."
white-2,"In order to build up its steel body, it eats iron ore. This pesky Pokémon is known to eat railroad tracks."
x,"It usually lives deep in mountains. However, hunger may drive it to eat railroad tracks and cars."
y,"When it evolves, it sheds the steel carapace that covered its whole body and develops a new one."
omega-ruby,"This Pokémon has a body of steel. To make its body, Aron feeds on iron ore that it digs from mountains. Occasionally, it causes major trouble by eating bridges and rails."
alpha-sapphire,"Aron has a body of steel. With one all-out charge, this Pokémon can demolish even a heavy dump truck. The destroyed dump truck then becomes a handy meal for the Pokémon."
sword,It eats iron ore—and sometimes railroad tracks— to build up the steel armor that protects its body.
shield,"When Aron evolves, its steel armor peels off. In ancient times, people would collect Aron’s shed armor and make good use of it in their daily lives."
