Game,Flavor Text
ruby,"SPHEAL is much faster rolling than  walking to get around. When groups of this POKéMON eat, they all clap at once to show their pleasure. Because of this, their mealtimes are noisy."
sapphire,"SPHEAL always travels by rolling around on its ball-like body. When the season for ice floes arrives, this POKéMON can be seen rolling about on ice and crossing the sea."
emerald,"It is completely covered with plushy fur. As a result, it never feels the cold even when it is rolling about on ice floes or diving in the sea."
firered,Its body is covered in fluffy fur. The fur keeps it from feeling cold while it is rolling on ice.
leafgreen,Its body is covered in fluffy fur. The fur keeps it from feeling cold while it is rolling on ice.
diamond,It rolls across ice floes to reach shore because its body is poorly shaped for swimming.
pearl,It rolls across ice floes to reach shore because its body is poorly shaped for swimming.
platinum,It rolls across ice floes to reach shore because its body is poorly shaped for swimming.
heartgold,It crosses the oceans by rolling itself on drifting ice. Fluffy fur keeps it warm when the temperature is below freezing.
soulsilver,It crosses the oceans by rolling itself on drifting ice. Fluffy fur keeps it warm when the temperature is below freezing.
black,It rolls across ice floes to reach shore because its body is poorly shaped for swimming.
white,It rolls across ice floes to reach shore because its body is poorly shaped for swimming.
black-2,"They can’t swim well yet, and they move much faster by rolling. When they’re happy, they clap fins."
white-2,"They can’t swim well yet, and they move much faster by rolling. When they’re happy, they clap fins."
x,"They can’t swim well yet, and they move much faster by rolling. When they’re happy, they clap fins."
y,Its body is covered in fluffy fur. The fur keeps it from feeling cold while it is rolling on ice.
omega-ruby,"Spheal is much faster rolling than walking to get around. When groups of this Pokémon eat, they all clap at once to show their pleasure. Because of this, their mealtimes are noisy."
alpha-sapphire,"Spheal always travels by rolling around on its ball-like body. When the season for ice floes arrives, this Pokémon can be seen rolling about on ice and crossing the sea."
sword,This Pokémon’s body is covered in blubber and impressively round. It’s faster for Spheal to roll around than walk.
shield,"As it drifts among the waves, Spheal probes the sea. As soon as it spots prey, it informs the Walrein in its herd."
legends-arceus,"During the season when drift ice approaches the shore, Spheal prefers living on the ice—where fewer predators lurk—rather than the land. Its fur retains heat superbly and resists harsh cold."
