Game,Flavor Text
ruby,"MANECTRIC is constantly discharging electricity from its mane. The sparks sometimes ignite forest fires. When it enters a battle, this POKéMON creates thunderclouds."
sapphire,MANECTRIC discharges strong electricity from its mane. The mane is used for collecting electricity in the atmosphere. This POKéMON creates thunderclouds above its head.
emerald,"Because lightning falls in their vicinities, MANECTRIC were thought to have been born from lightning. In battle, they create thunderclouds."
firered,It rarely appears before people. It is said to nest where lightning has fallen.
leafgreen,It rarely appears before people. It is said to nest where lightning has fallen.
diamond,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
pearl,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
platinum,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
heartgold,Its nest can be found where a thunderbolt hits. It is discharging electricity from its mane.
soulsilver,Its nest can be found where a thunderbolt hits. It is discharging electricity from its mane.
black,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
white,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
black-2,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
white-2,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
x,It rarely appears before people. It is said to nest where lightning has fallen.
y,It discharges electricity from its mane. It creates a thundercloud overhead to drop lightning bolts.
omega-ruby,"Manectric is constantly discharging electricity from its mane. The sparks sometimes ignite forest fires. When it enters a battle, this Pokémon creates thunderclouds."
alpha-sapphire,Manectric discharges strong electricity from its mane. The mane is used for collecting electricity in the atmosphere. This Pokémon creates thunderclouds above its head.
ultra-sun,Manectric can be found beneath unnatural thunderclouds. People say it can run at the same speed as lightning striking.
ultra-moon,"It stimulates its own muscles with electricity, so it can move quickly. It eases its soreness with electricity, too, so it can recover quickly as well."
sword,"It stimulates its own muscles with electricity, so it can move quickly. It eases its soreness with electricity, too, so it can recover quickly as well."
shield,It rarely appears before people. It is said to nest where lightning has fallen.
