Game,Flavor Text
ruby,The leaves growing on SCEPTILE’s body are very sharp edged. This POKéMON is very agile - it leaps all over the branches of trees and jumps on its foe from above or behind.
sapphire,SCEPTILE has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees. This POKéMON raises the trees in a forest with loving care.
emerald,"In the jungle, its power is without equal. This POKéMON carefully grows trees and plants. It regulates its body temperature by basking in sunlight."
firered,The leaves on its forelegs are as sharp as swords. It agilely leaps about the branches of trees to strike.
leafgreen,The leaves on its forelegs are as sharp as swords. It agilely leaps about the branches of trees to strike.
diamond,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
pearl,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
platinum,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
heartgold,It agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey.
soulsilver,It agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey.
black,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
white,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
black-2,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
white-2,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
x,The leaves that grow on its arms can slice down thick trees. It is without peer in jungle combat.
y,It agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey.
omega-ruby,The leaves growing on Sceptile’s body are very sharp edged. This Pokémon is very agile—it leaps all over the branches of trees and jumps on its foe from above or behind.
alpha-sapphire,Sceptile has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees. This Pokémon raises the trees in a forest with loving care.
