Game,Flavor Text
diamond,"They flock in great numbers. Though small, they flap their wings with great power."
pearl,"Usually with a large flock, it is barely noticeable when alone. Its cries are very strident."
platinum,"Because they are weak individually, they form groups. However, they bicker if the group grows too big."
heartgold,"They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying."
soulsilver,"They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying."
black,"Because they are weak individually, they form groups. However, they bicker if the group grows too big."
white,"Because they are weak individually, they form groups. However, they bicker if the group grows too big."
black-2,"Because they are weak individually, they form groups. However, they bicker if the group grows too big."
white-2,"Because they are weak individually, they form groups. However, they bicker if the group grows too big."
x,"They flock in great numbers. Though small, they flap their wings with great power."
y,"They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying."
omega-ruby,"They flock in great numbers. Though small, they flap their wings with great power."
alpha-sapphire,"They flock around mountains and fields, chasing after bug Pokémon. Their singing is noisy and annoying."
legends-arceus,"They live in the fields and mountains, gathering in large flocks. Their cries are quite obnoxious. Though small, their wings are strong—a strike from them leaves pain that persists for a week."
