Game,Flavor Text
red,"Legend has it that on rare occasions, one of its heads will drop off and continue on as an EXEGGCUTE."
blue,"Legend has it that on rare occasions, one of its heads will drop off and continue on as an EXEGGCUTE."
yellow,Its cries are very noisy. This is because each of the 3 heads thinks about whatever it likes.
gold,"Its three heads think independent­ ly. However, they are friendly and never appear to squabble."
silver,"If a head drops off, it emits a telepathic call in search of others to form an EXEGGCUTE cluster."
crystal,Living in a good environment makes it grow lots of heads. A head that drops off becomes an EXEGGCUTE.
ruby,"EXEGGUTOR originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form EXEGGCUTE."
sapphire,"EXEGGUTOR originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form EXEGGCUTE."
emerald,"Originally from the tropics, EXEGGUTOR’s heads grow larger from exposure to strong sunlight. It is said that when the heads fall, they group to form an EXEGGCUTE."
firered,It is called “The Walking Tropical Rainforest.” Each of the nuts has a face and a will of its own.
leafgreen,"It is said that on rare occasions, one of its heads will drop off and continue on as an EXEGGCUTE."
diamond,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an EXEGGCUTE."
pearl,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an EXEGGCUTE."
platinum,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an EXEGGCUTE."
heartgold,"Its three heads think independently. However, they are friendly and never appear to squabble."
soulsilver,"If a head drops off, it emits a telepathic call in search of others to form an EXEGGCUTE cluster."
black,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an Exeggcute."
white,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an Exeggcute."
black-2,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an Exeggcute."
white-2,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an Exeggcute."
x,"Its three heads think independently. However, they are friendly and never appear to squabble."
y,"It is called “The Walking Jungle.” If a head grows too big, it falls off and becomes an Exeggcute."
omega-ruby,"Exeggutor originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form Exeggcute."
alpha-sapphire,"Exeggutor originally came from the tropics. Its heads steadily grow larger from exposure to strong sunlight. It is said that when the heads fall off, they group together to form Exeggcute."
sun,Each of its heads has its own will. They use telepathy to discuss their plans before coming to a joint decision.
moon,"When the time comes, one of its three heads falls off. Before long, the fallen head grows into an Exeggcute."
ultra-sun,"It engages its enemies using psychic powers. Each of its three heads fires off psychokinetic energy, tripling its power."
ultra-moon,"Each of its three heads has its own thoughts. When they want to go in different directions, Exeggutor becomes unable to move."
lets-go-pikachu,Its cries are very noisy. This is because each of the three heads thinks about whatever it likes.
lets-go-eevee,Its cries are very noisy. This is because each of the three heads thinks about whatever it likes.
sword,Each of Exeggutor’s three heads is thinking different thoughts. The three don’t seem to be very interested in one another.
shield,"When they work together, Exeggutor’s three heads can put out powerful psychic energy. Cloudy days make this Pokémon sluggish."
