Game,Flavor Text
red,It was created by a scientist after years of horrific gene splicing and DNA engineering experiments.
blue,It was created by a scientist after years of horrific gene splicing and DNA engineering experiments.
yellow,"Its DNA is almost the same as MEW's. However, its size and disposition are vastly dif­ ferent."
gold,"Because its battle abilities were raised to the ultimate level, it thinks only of de­ feating its foes."
silver,"It usually remains motionless to con­ serve energy, so that it may un­ leash its full power in battle."
crystal,"Said to rest qui­ etly in an undiscovered cave, this POKéMON was created solely for battling."
ruby,"MEWTWO is a POKéMON that was created by genetic manipulation. However, even though the scientific power of humans created this POKéMON’s body, they failed to endow MEWTWO with a compassionate heart."
sapphire,"MEWTWO is a POKéMON that was created by genetic manipulation. However, even though the scientific power of humans created this POKéMON’s body, they failed to endow MEWTWO with a compassionate heart."
emerald,"A POKéMON that was created by genetic manipulation. However, even though the scientific power of humans made its body, they failed to give it a warm heart."
firered,A POKéMON whose genetic code was repeatedly recombined for research. It turned vicious as a result.
leafgreen,It was created by a scientist after years of horrific gene-splicing and DNA- engineering experiments.
diamond,A Pokémon created by recombining MEW’s genes. It’s said to have the most savage heart among Pokémon.
pearl,A Pokémon created by recombining MEW’s genes. It’s said to have the most savage heart among Pokémon.
platinum,A Pokémon created by recombining MEW’s genes. It’s said to have the most savage heart among Pokémon.
heartgold,"Because its battle abilities were raised to the ultimate level, it thinks only of defeating its foes."
soulsilver,"It usually remains motionless to conserve energy, so that it may unleash its full power in battle."
black,A Pokémon created by recombining Mew’s genes. It’s said to have the most savage heart among Pokémon.
white,A Pokémon created by recombining Mew’s genes. It’s said to have the most savage heart among Pokémon.
black-2,A Pokémon created by recombining Mew’s genes. It’s said to have the most savage heart among Pokémon.
white-2,A Pokémon created by recombining Mew’s genes. It’s said to have the most savage heart among Pokémon.
x,It was created by a scientist after years of horrific gene-splicing and DNA-engineering experiments.
y,A Pokémon created by recombining Mew’s genes. It’s said to have the most savage heart among Pokémon.
omega-ruby,"Mewtwo is a Pokémon that was created by genetic manipulation. However, even though the scientific power of humans created this Pokémon’s body, they failed to endow Mewtwo with a compassionate heart."
alpha-sapphire,"Mewtwo is a Pokémon that was created by genetic manipulation. However, even though the scientific power of humans created this Pokémon’s body, they failed to endow Mewtwo with a compassionate heart."
lets-go-pikachu,"Its DNA is almost the same as Mew’s. However, its size and disposition are vastly different."
lets-go-eevee,"Its DNA is almost the same as Mew’s. However, its size and disposition are vastly different."
