Game,Flavor Text
ruby,MINUN is more concerned about cheering on its partners than its own safety. It shorts out the electricity in its body to create brilliant showers of sparks to cheer on its teammates.
sapphire,"MINUN loves to cheer on its partner in battle. It gives off sparks from its body while it is doing so. If its partner is in trouble, this POKéMON gives off increasing amounts of sparks."
emerald,"At a meeting of POKéMON academics, it was announced that simultaneous exposure to electricity from a PLUSLE and MINUN will promote circulation and boost vitality."
firered,Its dislike of water makes it take shelter under the eaves of houses in rain. It uses pom-poms made of sparks for cheering.
leafgreen,Its dislike of water makes it take shelter under the eaves of houses in rain. It uses pom-poms made of sparks for cheering.
diamond,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
pearl,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
platinum,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
heartgold,Exposure to electricity from MINUN and PLUSLE promotes blood circulation and relaxes muscles.
soulsilver,Exposure to electricity from MINUN and PLUSLE promotes blood circulation and relaxes muscles.
black,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
white,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
black-2,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
white-2,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
x,Exposure to electricity from Minun and Plusle promotes blood circulation and relaxes muscles.
y,"It cheers on friends. If its friends are losing, its body lets off more and more sparks."
omega-ruby,Minun is more concerned about cheering on its partners than its own safety. It shorts out the electricity in its body to create brilliant showers of sparks to cheer on its teammates.
alpha-sapphire,"Minun loves to cheer on its partner in battle. It gives off sparks from its body while it is doing so. If its partner is in trouble, this Pokémon gives off increasing amounts of sparks."
