Game,Flavor Text
ruby,It is said that a KIRLIA that is exposed to the positive emotions of its TRAINER grows beautiful. This POKéMON controls psychokinetic powers with its highly developed brain.
sapphire,"KIRLIA uses the horns on its head to amplify its psychokinetic power. When the POKéMON uses its power, the air around it becomes distorted, creating mirages of nonexistent scenery."
emerald,A KIRLIA has the psychic power to create  a rip in the dimensions and see into the future. It is said to dance with pleasure on sunny mornings.
firered,The cheerful spirit of its TRAINER gives it energy for its psychokinetic power. It spins and dances when happy.
leafgreen,The cheerful spirit of its TRAINER gives it energy for its psychokinetic power. It spins and dances when happy.
diamond,It is highly perceptive of its Trainer’s feelings. It dances when it is feeling happy.
pearl,It is highly perceptive of its Trainer’s feelings. It dances when it is feeling happy.
platinum,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
heartgold,It has a psychic power that enables it to distort the space around it and see into the future.
soulsilver,It has a psychic power that enables it to distort the space around it and see into the future.
black,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
white,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
black-2,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
white-2,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
x,The cheerful spirit of its Trainer gives it energy for its psychokinetic power. It spins and dances when happy.
y,It has a psychic power that enables it to distort the space around it and see into the future.
omega-ruby,It is said that a Kirlia that is exposed to the positive emotions of its Trainer grows beautiful. This Pokémon controls psychokinetic powers with its highly developed brain.
alpha-sapphire,"Kirlia uses the horns on its head to amplify its psychokinetic power. When the Pokémon uses its power, the air around it becomes distorted, creating mirages of nonexistent scenery."
sword,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about."
shield,It has a psychic power that enables it to distort the space around it and see into the future.
legends-arceus,"It resembles a maiden in appearance, but it wields strange powers to project visions of paradise. I suspect the crimson ornaments on its head are the key to its abilities."
