Game,Flavor Text
ruby,"The bunches of fruit around TROPIUS’s neck are very popular with children. This POKéMON loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit."
sapphire,Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of TROPIUS. This POKéMON flies by flapping the leaves on its back as if they were wings.
emerald,"It flies by flapping its broad leaves. The bunch of fruit that grows around its neck is deliciously sweet. In the spring, it scatters pollen from its neck."
firered,It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year.
leafgreen,It lives in tropical jungles. The bunch of fruit around its neck is delicious. The fruit grows twice a year.
diamond,"Because it continually ate only its favorite fruit, the fruit started growing around its neck."
pearl,"Because it continually ate only its favorite fruit, the fruit started growing around its neck."
platinum,Delicious fruits grew out from around its neck because it always ate the same kind of fruit.
heartgold,The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack.
soulsilver,The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack.
black,Delicious fruits grew out from around its neck because it always ate the same kind of fruit.
white,Delicious fruits grew out from around its neck because it always ate the same kind of fruit.
black-2,"It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children."
white-2,"It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children."
x,"It flies by flapping its broad leaves and gives the sweet, delicious fruit around its neck to children."
y,The bunch of fruit around its neck ripens twice a year and is delicious. It’s a highly favored tropical snack.
omega-ruby,"The bunches of fruit around Tropius’s neck are very popular with children. This Pokémon loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit."
alpha-sapphire,Children of the southern tropics eat as snacks the fruit that grows in bunches around the neck of Tropius. This Pokémon flies by flapping the leaves on its back as if they were wings.
ultra-sun,The bunches of fruit growing around the necks of Tropius in Alola are especially sweet compared to those in other regions.
ultra-moon,"Bunches of delicious fruit grow around its neck. In warm areas, many ranches raise Tropius."
