Game,Flavor Text
leafgreen,"In the autumn spawning season, they can be seen swimming powerfully up rivers and creeks."
red,"In the autumn spawning season, they can be seen swimming power­ fully up rivers and creeks."
blue,"In the autumn spawning season, they can be seen swimming power­ fully up rivers and creeks."
yellow,It is the male's job to make a nest by carving out boulders in a stream using the horn on its head.
gold,"During spawning season, SEAKING gather from all over, coloring the rivers a brilliant red."
silver,"Using its horn, it bores holes in riverbed boulders, making nests to prevent its eggs from washing away."
crystal,"When autumn comes, the males patrol the area around their nests in order to protect their offspring."
ruby,"In the autumn, SEAKING males can be seen performing courtship dances in riverbeds to woo females. During this season, this POKéMON’s body coloration is at its most beautiful."
sapphire,SEAKING is very protective of its eggs. The male and female will take turns patrolling around their nest and eggs. The guarding of eggs by these POKéMON goes on for over a month.
emerald,It punches holes in boulders on stream­ beds. This is a clever innovation that prevents its eggs from being attacked or washed away by the current.
firered,The horn on its head is sharp like a drill. It bores a hole in a boulder to make its nest.
diamond,It makes its nest by hollowing out boulders in streams with its horn. It defends its eggs with its life.
pearl,"To protect its family, it will fight with its drill-sharp horn. It lives in hollowed rocks in streams."
platinum,"In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors."
heartgold,"During spawning season, SEAKING gather from all over, causing rivers to appear a brilliant red."
soulsilver,"Using its horn, it bores holes in riverbed boulders, making nests to prevent its eggs from washing away."
black,"In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors."
white,"In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors."
black-2,"In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors."
white-2,"In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors."
x,"In the autumn spawning season, they can be seen swimming powerfully up rivers and creeks."
y,It makes its nest by hollowing out boulders in streams with its horn. It defends its eggs with its life.
omega-ruby,"In the autumn, Seaking males can be seen performing courtship dances in riverbeds to woo females. During this season, this Pokémon’s body coloration is at its most beautiful."
alpha-sapphire,Seaking is very protective of its eggs. The male and female will take turns patrolling around their nest and eggs. The guarding of eggs by these Pokémon goes on for over a month.
sun,"When the weather grows cold, its whole body flushes a deep red. This sight serves as a poetic reminder that autumn has arrived."
moon,Trainers who are crazy for Seaking are divided into horn enthusiasts and fin enthusiasts. The two groups do not get along well.
ultra-sun,Its horn spins like a drill to steadily hollow out rocks—even harder ones. The coloration of the male is more vivid.
ultra-moon,"To attract females, males dance on the river’s floor. The females gather around the male that dances most gracefully."
lets-go-pikachu,It is the male’s job to make a nest by carving out boulders in a stream using the horn on its head.
lets-go-eevee,It is the male’s job to make a nest by carving out boulders in a stream using the horn on its head.
sword,"In autumn, its body becomes more fatty in preparing to propose to a mate. It takes on beautiful colors."
shield,"Using its horn, it bores holes in riverbed boulders, making nests to prevent its eggs from washing away."
