Game,Flavor Text
gold,"If POLIWAG and POLIWHIRL hear its echoing cry, they respond by gather­ ing from far and wide."
silver,"Whenever three or more of these get together, they sing in a loud voice that sounds like bellowing."
crystal,"When it expands its throat to croak out a tune, nearby POLIWAG and POLIWHIRL gather immediately."
ruby,"The curled hair on POLITOED’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this POKéMON earns from its peers."
sapphire,"The curled hair on POLITOED’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this POKéMON earns from its peers."
emerald,"The curled hair on its head proves its status as a king. It is said that the longer and curlier the hair, the more respect it earns from its peers."
firered,"Whenever three or more of these get together, they sing in a loud voice that sounds like bellowing."
leafgreen,"If POLIWAG and POLIWHIRL hear its echoing cry, they respond by gathering from far and wide."
diamond,It gathers groups of others as their leader. Its cries make POLIWAG obey.
pearl,It gathers groups of others as their leader. Its cries make POLIWAG obey.
platinum,It gathers groups of others as their leader. Its cries make POLIWAG obey.
heartgold,"If POLIWAG and POLIWHIRL hear its echoing cry, they respond by gathering from far and wide."
soulsilver,"Whenever three or more of these get together, they sing in a loud voice that sounds like bellowing."
black,It gathers groups of others as their leader. Its cries make Poliwag obey.
white,It gathers groups of others as their leader. Its cries make Poliwag obey.
black-2,It gathers groups of others as their leader. Its cries make Poliwag obey.
white-2,It gathers groups of others as their leader. Its cries make Poliwag obey.
x,"Whenever three or more of these get together, they sing in a loud voice that sounds like bellowing."
y,"If Poliwag and Poliwhirl hear its echoing cry, they respond by gathering from far and wide."
omega-ruby,"The curled hair on Politoed’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this Pokémon earns from its peers."
alpha-sapphire,"The curled hair on Politoed’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this Pokémon earns from its peers."
sun,"They gather on moonlit nights to form a large chorus. Their cries sound angry and not at all pleasant, but they are certainly distinctive."
moon,"It’s the leader of Poliwag and Poliwhirl. When Politoed roars, they all cower in fear."
ultra-sun,"Although its cries sound like screams, a composer created a beautiful ballad that was influenced by the sounds."
ultra-moon,"The longer and more luxurious the curled hair on its head, the greater the number of Poliwag and Poliwhirl that will obey it."
sword,"At nightfall, these Pokémon appear on the shores of lakes. They announce their territorial claims by letting out cries that sound like shouting."
shield,"The cry of a male is louder than that of a female. Male Politoed with deep, menacing voices find more popularity with the opposite gender."
